"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"35-44 years"	"35-44"	"Nebraska"	"31"	16	230073	Unreliable
	"2007"	"2007"	"35-44 years"	"35-44"	"Nevada"	"32"	93	386271	24.1
	"2007"	"2007"	"35-44 years"	"35-44"	"New Hampshire"	"33"	33	198938	16.6
	"2007"	"2007"	"35-44 years"	"35-44"	"New Jersey"	"34"	125	1324931	9.4
	"2007"	"2007"	"35-44 years"	"35-44"	"New Mexico"	"35"	55	257084	21.4
	"2007"	"2007"	"35-44 years"	"35-44"	"New York"	"36"	266	2792430	9.5
	"2007"	"2007"	"35-44 years"	"35-44"	"North Carolina"	"37"	206	1342822	15.3
	"2007"	"2007"	"35-44 years"	"35-44"	"North Dakota"	"38"	Suppressed	78645	Suppressed
	"2007"	"2007"	"35-44 years"	"35-44"	"Ohio"	"39"	188	1585776	11.9
	"2007"	"2007"	"35-44 years"	"35-44"	"Oklahoma"	"40"	125	471265	26.5
	"2007"	"2007"	"35-44 years"	"35-44"	"Oregon"	"41"	83	505171	16.4
	"2007"	"2007"	"35-44 years"	"35-44"	"Pennsylvania"	"42"	109	1732534	6.3
	"2007"	"2007"	"35-44 years"	"35-44"	"Rhode Island"	"44"	21	150924	13.9
	"2007"	"2007"	"35-44 years"	"35-44"	"South Carolina"	"45"	59	616398	9.6
	"2007"	"2007"	"35-44 years"	"35-44"	"South Dakota"	"46"	Suppressed	97970	Suppressed
	"2007"	"2007"	"35-44 years"	"35-44"	"Tennessee"	"47"	132	882048	15.0
	"2007"	"2007"	"35-44 years"	"35-44"	"Texas"	"48"	248	3409906	7.3
	"2007"	"2007"	"35-44 years"	"35-44"	"Utah"	"49"	88	312280	28.2
	"2007"	"2007"	"35-44 years"	"35-44"	"Vermont"	"50"	21	86527	24.3
	"2007"	"2007"	"35-44 years"	"35-44"	"Virginia"	"51"	150	1154325	13.0
	"2007"	"2007"	"35-44 years"	"35-44"	"Washington"	"53"	165	931094	17.7
	"2007"	"2007"	"35-44 years"	"35-44"	"West Virginia"	"54"	92	244664	37.6
	"2007"	"2007"	"35-44 years"	"35-44"	"Wisconsin"	"55"	109	783369	13.9
	"2007"	"2007"	"35-44 years"	"35-44"	"Wyoming"	"56"	Suppressed	66551	Suppressed
	"2007"	"2007"	"45-54 years"	"45-54"	"Alabama"	"01"	40	680795	5.9
	"2007"	"2007"	"45-54 years"	"45-54"	"Alaska"	"02"	Suppressed	111676	Suppressed
	"2007"	"2007"	"45-54 years"	"45-54"	"Arizona"	"04"	154	807802	19.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Arkansas"	"05"	47	396686	11.8
	"2007"	"2007"	"45-54 years"	"45-54"	"California"	"06"	642	5087486	12.6
	"2007"	"2007"	"45-54 years"	"45-54"	"Colorado"	"08"	118	728891	16.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Connecticut"	"09"	70	559120	12.5
	"2007"	"2007"	"45-54 years"	"45-54"	"Delaware"	"10"	12	127926	Unreliable
	"2007"	"2007"	"45-54 years"	"45-54"	"District of Columbia"	"11"	13	74489	Unreliable
	"2007"	"2007"	"45-54 years"	"45-54"	"Florida"	"12"	413	2628886	15.7
	"2007"	"2007"	"45-54 years"	"45-54"	"Georgia"	"13"	107	1318918	8.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Hawaii"	"15"	37	193146	19.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Idaho"	"16"	23	206463	11.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Illinois"	"17"	206	1847204	11.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Indiana"	"18"	51	934167	5.5
	"2007"	"2007"	"45-54 years"	"45-54"	"Iowa"	"19"	41	441001	9.3
	"2007"	"2007"	"45-54 years"	"45-54"	"Kansas"	"20"	47	406909	11.6
	"2007"	"2007"	"45-54 years"	"45-54"	"Kentucky"	"21"	81	630641	12.8
	"2007"	"2007"	"45-54 years"	"45-54"	"Louisiana"	"22"	47	642735	7.3
	"2007"	"2007"	"45-54 years"	"45-54"	"Maine"	"23"	25	218981	11.4
	"2007"	"2007"	"45-54 years"	"45-54"	"Maryland"	"24"	204	872796	23.4
	"2007"	"2007"	"45-54 years"	"45-54"	"Massachusetts"	"25"	207	980801	21.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Michigan"	"26"	172	1524683	11.3
	"2007"	"2007"	"45-54 years"	"45-54"	"Minnesota"	"27"	60	794764	7.5
	"2007"	"2007"	"45-54 years"	"45-54"	"Mississippi"	"28"	27	413046	6.5
	"2007"	"2007"	"45-54 years"	"45-54"	"Missouri"	"29"	119	871654	13.7
	"2007"	"2007"	"45-54 years"	"45-54"	"Montana"	"30"	26	153740	16.9
	"2007"	"2007"	"45-54 years"	"45-54"	"Nebraska"	"31"	10	258706	Unreliable
	"2007"	"2007"	"45-54 years"	"45-54"	"Nevada"	"32"	117	361379	32.4
	"2007"	"2007"	"45-54 years"	"45-54"	"New Hampshire"	"33"	41	220408	18.6
	"2007"	"2007"	"45-54 years"	"45-54"	"New Jersey"	"34"	82	1333526	6.1
	"2007"	"2007"	"45-54 years"	"45-54"	"New Mexico"	"35"	83	287922	28.8
	"2007"	"2007"	"45-54 years"	"45-54"	"New York"	"36"	337	2813797	12.0
	"2007"	"2007"	"45-54 years"	"45-54"	"North Carolina"	"37"	216	1308099	16.5
	"2007"	"2007"	"45-54 years"	"45-54"	"North Dakota"	"38"	Suppressed	97687	Suppressed
	"2007"	"2007"	"45-54 years"	"45-54"	"Ohio"	"39"	261	1747772	14.9
	"2007"	"2007"	"45-54 years"	"45-54"	"Oklahoma"	"40"	140	517633	27.0
	"2007"	"2007"	"45-54 years"	"45-54"	"Oregon"	"41"	126	551628	22.8
	"2007"	"2007"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	138	1929914	7.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Rhode Island"	"44"	33	161203	20.5
	"2007"	"2007"	"45-54 years"	"45-54"	"South Carolina"	"45"	71	637341	11.1
	"2007"	"2007"	"45-54 years"	"45-54"	"South Dakota"	"46"	Suppressed	116299	Suppressed
	"2007"	"2007"	"45-54 years"	"45-54"	"Tennessee"	"47"	136	899142	15.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Texas"	"48"	298	3264871	9.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Utah"	"49"	85	297546	28.6
	"2007"	"2007"	"45-54 years"	"45-54"	"Vermont"	"50"	13	103671	Unreliable
	"2007"	"2007"	"45-54 years"	"45-54"	"Virginia"	"51"	142	1168246	12.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Washington"	"53"	213	979052	21.8
	"2007"	"2007"	"45-54 years"	"45-54"	"West Virginia"	"54"	93	280693	33.1
	"2007"	"2007"	"45-54 years"	"45-54"	"Wisconsin"	"55"	105	862902	12.2
	"2007"	"2007"	"45-54 years"	"45-54"	"Wyoming"	"56"	Suppressed	85096	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Alabama"	"01"	12	542075	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Alaska"	"02"	Suppressed	73679	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Arizona"	"04"	49	660397	7.4
	"2007"	"2007"	"55-64 years"	"55-64"	"Arkansas"	"05"	12	327923	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"California"	"06"	290	3618423	8.0
	"2007"	"2007"	"55-64 years"	"55-64"	"Colorado"	"08"	56	523432	10.7
	"2007"	"2007"	"55-64 years"	"55-64"	"Connecticut"	"09"	Suppressed	407514	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Delaware"	"10"	Suppressed	101227	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"District of Columbia"	"11"	Suppressed	60898	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Florida"	"12"	157	2171797	7.2
	"2007"	"2007"	"55-64 years"	"55-64"	"Georgia"	"13"	39	963487	4.0
	"2007"	"2007"	"55-64 years"	"55-64"	"Hawaii"	"15"	15	159336	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Idaho"	"16"	Suppressed	161630	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Illinois"	"17"	70	1342516	5.2
	"2007"	"2007"	"55-64 years"	"55-64"	"Indiana"	"18"	17	699158	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Iowa"	"19"	Suppressed	336911	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Kansas"	"20"	10	297973	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Kentucky"	"21"	26	493319	5.3
	"2007"	"2007"	"55-64 years"	"55-64"	"Louisiana"	"22"	17	482395	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Maine"	"23"	Suppressed	175043	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Maryland"	"24"	45	636108	7.1
	"2007"	"2007"	"55-64 years"	"55-64"	"Massachusetts"	"25"	54	732176	7.4
	"2007"	"2007"	"55-64 years"	"55-64"	"Michigan"	"26"	44	1146857	3.8
	"2007"	"2007"	"55-64 years"	"55-64"	"Minnesota"	"27"	24	561123	4.3
	"2007"	"2007"	"55-64 years"	"55-64"	"Mississippi"	"28"	15	318811	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"Missouri"	"29"	41	662533	6.2
	"2007"	"2007"	"55-64 years"	"55-64"	"Montana"	"30"	Suppressed	123481	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Nebraska"	"31"	Suppressed	191381	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Nevada"	"32"	50	292057	17.1
	"2007"	"2007"	"55-64 years"	"55-64"	"New Hampshire"	"33"	16	160698	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"New Jersey"	"34"	24	965741	2.5
	"2007"	"2007"	"55-64 years"	"55-64"	"New Mexico"	"35"	31	230911	13.4
	"2007"	"2007"	"55-64 years"	"55-64"	"New York"	"36"	134	2133869	6.3
	"2007"	"2007"	"55-64 years"	"55-64"	"North Carolina"	"37"	57	1033276	5.5
	"2007"	"2007"	"55-64 years"	"55-64"	"North Dakota"	"38"	Suppressed	71725	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Ohio"	"39"	67	1319693	5.1
	"2007"	"2007"	"55-64 years"	"55-64"	"Oklahoma"	"40"	54	405474	13.3
	"2007"	"2007"	"55-64 years"	"55-64"	"Oregon"	"41"	47	457934	10.3
	"2007"	"2007"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	47	1477670	3.2
	"2007"	"2007"	"55-64 years"	"55-64"	"Rhode Island"	"44"	10	119726	Unreliable
	"2007"	"2007"	"55-64 years"	"55-64"	"South Carolina"	"45"	27	530939	5.1
	"2007"	"2007"	"55-64 years"	"55-64"	"South Dakota"	"46"	Suppressed	87090	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Tennessee"	"47"	47	719742	6.5
	"2007"	"2007"	"55-64 years"	"55-64"	"Texas"	"48"	105	2300130	4.6
	"2007"	"2007"	"55-64 years"	"55-64"	"Utah"	"49"	38	211226	18.0
	"2007"	"2007"	"55-64 years"	"55-64"	"Vermont"	"50"	Suppressed	81761	Suppressed
	"2007"	"2007"	"55-64 years"	"55-64"	"Virginia"	"51"	22	873986	2.5
	"2007"	"2007"	"55-64 years"	"55-64"	"Washington"	"53"	88	747598	11.8
	"2007"	"2007"	"55-64 years"	"55-64"	"West Virginia"	"54"	23	243082	9.5
	"2007"	"2007"	"55-64 years"	"55-64"	"Wisconsin"	"55"	31	627843	4.9
	"2007"	"2007"	"55-64 years"	"55-64"	"Wyoming"	"56"	Suppressed	64660	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Alabama"	"01"	Suppressed	342611	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Alaska"	"02"	Suppressed	29703	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Arizona"	"04"	15	439585	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"Arkansas"	"05"	Suppressed	217281	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"California"	"06"	38	2046051	1.9
	"2007"	"2007"	"65-74 years"	"65-74"	"Colorado"	"08"	Suppressed	268696	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Connecticut"	"09"	Suppressed	229388	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Delaware"	"10"	Suppressed	64947	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"District of Columbia"	"11"	Suppressed	34252	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Florida"	"12"	38	1570448	2.4
	"2007"	"2007"	"65-74 years"	"65-74"	"Georgia"	"13"	Suppressed	532333	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Hawaii"	"15"	Suppressed	88928	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Idaho"	"16"	Suppressed	95658	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Illinois"	"17"	11	783737	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"Indiana"	"18"	Suppressed	414954	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Iowa"	"19"	Suppressed	211971	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Kansas"	"20"	Suppressed	176402	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Kentucky"	"21"	Suppressed	300454	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Louisiana"	"22"	Suppressed	285766	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Maine"	"23"	Suppressed	101589	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Maryland"	"24"	Suppressed	346768	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Massachusetts"	"25"	Suppressed	413032	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Michigan"	"26"	Suppressed	660234	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Minnesota"	"27"	Suppressed	319643	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Mississippi"	"28"	Suppressed	199998	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Missouri"	"29"	Suppressed	415025	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Montana"	"30"	Suppressed	71568	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Nebraska"	"31"	Suppressed	115211	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Nevada"	"32"	12	173479	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"New Hampshire"	"33"	Suppressed	86506	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"New Jersey"	"34"	Suppressed	564809	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"New Mexico"	"35"	Suppressed	138562	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"New York"	"36"	Suppressed	1266141	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"North Carolina"	"37"	14	621187	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"North Dakota"	"38"	Suppressed	44450	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Ohio"	"39"	12	792631	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"Oklahoma"	"40"	Suppressed	260225	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Oregon"	"41"	Suppressed	253626	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	Suppressed	912321	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Rhode Island"	"44"	Suppressed	67877	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"South Carolina"	"45"	Suppressed	325636	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"South Dakota"	"46"	Suppressed	53439	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Tennessee"	"47"	Suppressed	440407	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Texas"	"48"	11	1314458	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"Utah"	"49"	Suppressed	122260	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Vermont"	"50"	Suppressed	43884	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Virginia"	"51"	Suppressed	490212	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Washington"	"53"	12	394125	Unreliable
	"2007"	"2007"	"65-74 years"	"65-74"	"West Virginia"	"54"	Suppressed	153498	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Wisconsin"	"55"	Suppressed	367394	Suppressed
	"2007"	"2007"	"65-74 years"	"65-74"	"Wyoming"	"56"	Suppressed	35367	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Alabama"	"01"	Suppressed	208541	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Alaska"	"02"	Suppressed	13898	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Arizona"	"04"	Suppressed	272172	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Arkansas"	"05"	Suppressed	132326	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"California"	"06"	28	1363783	2.1
	"2007"	"2007"	"75-84 years"	"75-84"	"Colorado"	"08"	Suppressed	163908	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Connecticut"	"09"	Suppressed	173065	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Delaware"	"10"	Suppressed	40274	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"District of Columbia"	"11"	Suppressed	22501	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Florida"	"12"	13	1092103	Unreliable
	"2007"	"2007"	"75-84 years"	"75-84"	"Georgia"	"13"	Suppressed	298192	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Hawaii"	"15"	Suppressed	65245	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Idaho"	"16"	Suppressed	57691	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Illinois"	"17"	Suppressed	538721	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Indiana"	"18"	Suppressed	278151	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Iowa"	"19"	Suppressed	158144	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Kansas"	"20"	Suppressed	129050	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Kentucky"	"21"	Suppressed	182845	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Louisiana"	"22"	Suppressed	178455	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Maine"	"23"	Suppressed	69407	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Maryland"	"24"	Suppressed	224078	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Massachusetts"	"25"	Suppressed	311411	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Michigan"	"26"	Suppressed	455491	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Minnesota"	"27"	Suppressed	222353	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Mississippi"	"28"	Suppressed	120567	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Missouri"	"29"	Suppressed	274032	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Montana"	"30"	Suppressed	45627	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Nebraska"	"31"	Suppressed	85149	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Nevada"	"32"	Suppressed	91112	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"New Hampshire"	"33"	Suppressed	56403	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"New Jersey"	"34"	Suppressed	406975	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"New Mexico"	"35"	Suppressed	83302	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"New York"	"36"	Suppressed	888341	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"North Carolina"	"37"	Suppressed	375815	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"North Dakota"	"38"	Suppressed	34211	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Ohio"	"39"	Suppressed	556222	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Oklahoma"	"40"	Suppressed	162714	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Oregon"	"41"	Suppressed	168069	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	Suppressed	707974	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Rhode Island"	"44"	Suppressed	54910	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"South Carolina"	"45"	Suppressed	184267	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"South Dakota"	"46"	Suppressed	40376	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Tennessee"	"47"	Suppressed	260157	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Texas"	"48"	Suppressed	797233	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Utah"	"49"	Suppressed	76859	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Vermont"	"50"	Suppressed	29061	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Virginia"	"51"	Suppressed	300398	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Washington"	"53"	Suppressed	251904	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"West Virginia"	"54"	Suppressed	100078	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Wisconsin"	"55"	Suppressed	262366	Suppressed
	"2007"	"2007"	"75-84 years"	"75-84"	"Wyoming"	"56"	Suppressed	21512	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Alabama"	"01"	Suppressed	70918	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Alaska"	"02"	Suppressed	4005	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Arizona"	"04"	Suppressed	91210	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Arkansas"	"05"	Suppressed	49210	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"California"	"06"	14	537402	Unreliable
	"2007"	"2007"	"85+ years"	"85+"	"Colorado"	"08"	Suppressed	62355	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Connecticut"	"09"	Suppressed	79087	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Delaware"	"10"	Suppressed	13984	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"District of Columbia"	"11"	Suppressed	9479	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Florida"	"12"	Suppressed	390625	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Georgia"	"13"	Suppressed	104462	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Hawaii"	"15"	Suppressed	25401	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Idaho"	"16"	Suppressed	23012	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Illinois"	"17"	Suppressed	219926	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Indiana"	"18"	Suppressed	106803	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Iowa"	"19"	Suppressed	72068	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Kansas"	"20"	Suppressed	57060	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Kentucky"	"21"	Suppressed	64747	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Louisiana"	"22"	Suppressed	60775	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Maine"	"23"	Suppressed	27008	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Maryland"	"24"	Suppressed	87707	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Massachusetts"	"25"	Suppressed	135740	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Michigan"	"26"	Suppressed	175513	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Minnesota"	"27"	Suppressed	100316	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Mississippi"	"28"	Suppressed	42391	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Missouri"	"29"	Suppressed	107288	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Montana"	"30"	Suppressed	18820	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Nebraska"	"31"	Suppressed	37362	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Nevada"	"32"	Suppressed	26165	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"New Hampshire"	"33"	Suppressed	23170	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"New Jersey"	"34"	Suppressed	163735	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"New Mexico"	"35"	Suppressed	28909	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"New York"	"36"	Suppressed	363066	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"North Carolina"	"37"	Suppressed	132287	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"North Dakota"	"38"	Suppressed	16067	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Ohio"	"39"	Suppressed	212260	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Oklahoma"	"40"	Suppressed	58422	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Oregon"	"41"	Suppressed	71607	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Pennsylvania"	"42"	Suppressed	284554	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Rhode Island"	"44"	Suppressed	25031	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"South Carolina"	"45"	Suppressed	63691	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"South Dakota"	"46"	Suppressed	18234	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Tennessee"	"47"	Suppressed	92178	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Texas"	"48"	Suppressed	276406	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Utah"	"49"	Suppressed	27771	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Vermont"	"50"	Suppressed	11741	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Virginia"	"51"	Suppressed	109781	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Washington"	"53"	Suppressed	106904	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"West Virginia"	"54"	Suppressed	33899	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Wisconsin"	"55"	Suppressed	111108	Suppressed
	"2007"	"2007"	"85+ years"	"85+"	"Wyoming"	"56"	Suppressed	7885	Suppressed
	"2007"	"2007"	"Not Stated"	"NS"	"Alabama"	"01"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"Not Stated"	"NS"	"Alaska"	"02"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"Not Stated"	"NS"	"Arizona"	"04"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"Not Stated"	"NS"	"Arkansas"	"05"	Suppressed	Not Applicable	Not Applicable
	"2007"	"2007"	"Not Stated"	"NS"	"California"	"06"	Suppressed	Not Applicable	Not Applicable
