"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Fresno, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Fresno, California",,10562,1091.151774,12737.83182,134536979.6,138.9890778
Age group,<1,122,770.0075738,44051.01436,5374223.752,339.196147
,17-Jan,109,41.35978842,9349.737094,1019121.343,3.86703148
,18-44,4698,1272.146809,9419.473119,44252684.71,119.8295267
,45-64,4546,2126.335976,14431.2993,65604686.64,306.8579089
,65-84,1087,1030.419657,16822.68922,18286263.18,173.3442965
,Missing,*,†,*,*,†
Sex,Male,6841,1414.265454,13652.22949,93394901.96,193.0787655
,Female,3721,768.3984025,11056.72606,41142077.67,84.95970641
,Missing,*,†,*,*,†
Payer,Medicare,1965,†,14595.44408,28680047.63,†
,Medicaid,6389,†,12118.11051,77422608.06,†
,Private insurance,1087,†,15795.4174,17169618.72,†
,Uninsured,782,†,6546.002712,5118974.121,†
,Other,339,†,18129.00032,6145731.109,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,577,37.15150344,12837.35278,7407152.554,†
,Nonneonatal/nonmaternal,9985,642.9077329,12732.08083,127129827.1,†
Type of substance or substance-related condition,Alcohol,4747,490.4087738,14689.46585,69730894.39,72.03842936
,Cannabis,2350,242.7766207,10404.19366,24449855.11,25.25894979
,Drug-induced mental disorders,557,57.54322457,13676.73936,7617943.821,7.870036841
,Hallucinogens,27,2.789348408,11631.49448,314050.351,0.324442906
,Opioids,1487,153.6207809,14724.45616,21895266.31,22.61982453
,Other drug abuse,1329,137.2979272,8951.483007,11896520.92,12.29020062
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",315,32.5423981,12005.04101,3781587.917,3.906728236
,Stimulants,3344,345.4659658,10851.0738,36285990.78,37.4867669
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Glenn, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Glenn, California",,340,1181.827662,21607.82948,7346662.024,255.3673059
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,98,1011.351909,15849.46775,1553247.839,160.2938946
,45-64,139,1930.555556,21141.91809,2938726.614,408.1564742
,65-84,94,2327.30874,21205.8048,1993345.651,493.5245484
,Missing,*,†,*,*,†
Sex,Male,184,1266.955863,19132.05463,3520298.051,242.3946878
,Female,156,1095.044223,24527.97419,3826363.973,268.5921643
,Missing,*,†,*,*,†
Payer,Medicare,137,†,20557.88097,2816429.693,†
,Medicaid,125,†,21598.7728,2699846.6,†
,Private insurance,49,†,16031.83867,785560.095,†
,Uninsured,*,†,*,*,†
,Other,22,†,44926.27698,988378.0935,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,15,37.03703704,21489.93213,322348.982,†
,Nonneonatal/nonmaternal,325,802.4691358,21613.2709,7024313.042,†
Type of substance or substance-related condition,Alcohol,139,483.1589558,20584.30901,2861218.952,99.45493248
,Cannabis,27,93.8510202,12549.81773,338845.0787,11.77813197
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,149,517.9185929,20108.5067,2996167.498,104.145695
,Other drug abuse,26,90.37505648,19165.889,498313.1141,17.32118301
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,26,90.37505648,14067.54248,365756.1046,12.71354947
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Humboldt, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Humboldt, California",,2567,1899.357015,19022.02566,48829539.88,361.2961789
Age group,<1,40,2666.666667,22653.49543,906139.8171,604.0932114
,17-Jan,18,70.78254031,21472.38549,386502.9389,15.19869992
,18-44,846,1625.891261,17556.46502,14852769.41,285.4490305
,45-64,1160,3205.039649,19550.58153,22678674.58,626.6038896
,65-84,503,2515.628907,19891.55694,10005453.14,500.3977566
,Missing,*,†,*,*,†
Sex,Male,1532,2259.353754,19717.59349,30207353.23,445.4901888
,Female,1035,1536.885246,17992.45087,18622186.65,276.5233228
,Missing,*,†,*,*,†
Payer,Medicare,828,†,18971.55709,15708449.27,†
,Medicaid,1298,†,19145.68134,24851094.38,†
,Private insurance,292,†,20079.55521,5863230.122,†
,Uninsured,64,†,14869.33595,951637.5009,†
,Other,84,†,17055.91168,1432696.581,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,182,131.9796954,12800.44208,2329680.458,†
,Nonneonatal/nonmaternal,2385,1729.514141,19496.7964,46499859.42,†
Type of substance or substance-related condition,Alcohol,1189,879.7567166,19777.7599,23515756.53,173.9961711
,Cannabis,743,549.7554587,15668.91945,11642007.15,86.14074
,Drug-induced mental disorders,120,88.7895761,25775.80388,3093096.466,22.886227
,Hallucinogens,11,8.139044476,16592.56894,182518.2584,1.350476566
,Opioids,523,386.9745692,18763.78254,9813458.27,72.61106666
,Other drug abuse,307,227.1533322,17576.76491,5396066.828,39.92620719
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",79,58.4531376,20794.00896,1642726.708,12.15475067
,Stimulants,666,492.7821474,20040.30653,13346844.15,98.75505285
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Imperial, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Imperial, California",,1168,685.1002428,18046.63585,21078470.68,123.6375461
Age group,<1,29,1076.06679,20615.26293,597842.625,221.8339981
,17-Jan,11,23.41970236,9093.146076,100024.6068,2.129587746
,18-44,362,576.7178066,14805.88093,5359728.896,85.38815174
,45-64,560,1441.886812,19578.00094,10963680.53,282.2926136
,65-84,206,1072.079105,19695.1166,4057194.02,211.1472298
,Missing,*,†,*,*,†
Sex,Male,846,993.750881,19140.53202,16192890.09,190.2092056
,Female,322,377.2523842,15172.61052,4885580.589,57.23903495
,Missing,*,†,*,*,†
Payer,Medicare,323,†,18864.54149,6093246.902,†
,Medicaid,598,†,17344.58126,10372059.59,†
,Private insurance,121,†,17669.17748,2137970.475,†
,Uninsured,49,†,10651.51205,521924.0904,†
,Other,77,†,25367.13788,1953269.617,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,73,24.80462113,13113.31444,957271.9543,†
,Nonneonatal/nonmaternal,1095,372.069317,18375.52395,20121198.72,†
Type of substance or substance-related condition,Alcohol,571,334.9248619,19320.23944,11031856.72,64.70828524
,Cannabis,127,74.49292024,15213.49893,1932114.364,11.33297962
,Drug-induced mental disorders,39,22.87577866,27713.71532,1080834.897,6.339728174
,Hallucinogens,*,*,*,*,*
,Opioids,300,175.9675281,16636.4402,4990932.059,29.27473258
,Other drug abuse,172,100.8880495,16942.34951,2914084.115,17.09280595
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",41,24.04889551,14049.52391,576030.4801,3.378755324
,Stimulants,239,140.1874641,16132.92482,3855769.032,22.61633818
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
