"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Calaveras, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Calaveras, California",,1290,2887.9734933285,5.1217054264,6607,14791.3495119548,22978.8741581318,29642747.66399,663.6237947522,
Age group,<1,12,3468.2080924855,12,144,41618.4971098265,38012.510061963,456150.120743556,1318.3529501259,
,1-17,11,152.291291707,5.4545454545,60,830.6797729475,23010.348159986,253113.829759846,35.0427564391,
,18-44,260,2338.7604569578,3.7153846154,966,8689.3946208509,15163.5829647422,3942531.57083299,354.6398822374,
,45-64,514,3540.1887182313,5.4357976654,2794,19243.7495695295,24468.4041858557,12576759.7515298,866.2276845189,
,65-84,493,4300.7938585013,5.3610547667,2643,23056.7914158597,25180.9176290544,12414192.3911238,1082.9793589046,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,562,2511.2828991465,5.4145907473,3043,13597.5691496492,25089.9066041289,14100527.5115204,630.0785339613,
,Female,725,3252.7255596931,4.8827586207,3540,15882.2737673291,21290.5957174629,15435681.8951606,692.5246487128,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,614,†,5.2508143322,3224,†,24748.6019091115,15195641.5721944,†,
,Medicaid,430,†,5.2069767442,2239,†,19935.7856404983,8572387.82541429,†,
,Private insurance,205,†,4.1365853659,848,†,22329.5547099952,4577558.71554903,†,
,Uninsured,12,†,4.25,51,†,17778.3847690334,213340.617228401,†,
,Other,29,†,8.4482758621,245,†,37373.0666759965,1083818.9336039,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,51,144.4759206799,2.3921568627,122,345.6090651558,7765.2065734851,396025.535247739,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1230,316.6023166023,5.2227642276,6424,1653.5392535393,23657.8343567397,29099136.2587899,†,
Type of substance use disorder,Alcohol-related disorders,235,526.1036983971,5.3829787234,1265,2832.0050147757,24628.4071674342,5787675.68434705,129.5709609642,
,Cannabis-related disorders,184,411.9280021492,3.7282608696,686,1535.775051491,18199.1486319317,3348643.34827544,74.9673893677,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,204,456.7027849915,4.8480392157,989,2214.1130115519,22145.4979832762,4517681.58858836,101.1391060399,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,127,284.3198710486,4.6062992126,585,1309.6623981374,20786.9253636595,2639939.52118476,59.1013593889,
,Miscellaneous substances and addictive disorders,60,134.3243485269,4.2333333333,254,568.6397420972,16619.5700427932,997174.202567593,22.324129188,
Type of mental disorder,Anxiety disorders,494,1105.9371362049,4.951417004,2446,5475.9559416137,23042.972681633,11383228.5047267,254.8407921717,
,Bipolar disorders,83,185.8153487956,4.5903614458,381,852.9596131459,16522.9096569239,1371401.50152468,30.7021022102,
,Depressive disorders,430,962.6578311095,5.2209302326,2245,5025.9693740485,24549.7438111479,10556389.8387936,236.3300313153,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,31.3423479896,8.2857142857,116,259.6937404854,26259.4871901299,367632.820661819,8.2303398554,
,Schizophrenia and related disorders,52,116.41443539,12.4038461538,645,1443.9867466643,29654.9138622312,1542055.52083602,34.5226005381,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,71.6396525477,4.96875,159,355.9595235963,20489.5867845211,655666.777104676,14.6786687809,
,Trauma- and stressor-related disorders,60,134.3243485269,5.5166666667,331,741.0226560401,24771.6438958351,1486298.6337501,33.2743492825,
,Miscellaneous mental disorders,39,87.3108265425,4.1538461538,162,362.6757410227,13989.4630923423,545589.06060135,12.2143158548,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Colusa, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Colusa, California",,404,1874.9709936418,5.0792079208,2052,9523.3675221609,19781.0483337807,7991543.52684741,370.8889184967,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,90,1198.5617259289,4.2,378,5033.9592489013,19616.2426572734,1765461.8391546,235.1127765554,
,45-64,154,2999.6104402026,5.6948051948,877,17082.1971172575,19340.0060729722,2978360.93523772,580.1248413007,
,65-84,150,5117.7072671443,5.0133333333,752,25656.7724326168,21021.0632877663,3153159.49316495,1075.796483509,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,173,1554.6369518332,5.3699421965,929,8348.3105679367,21688.8011221977,3752162.59414021,337.1821166553,
,Female,230,2207.5055187638,4.8565217391,1117,10720.7985411267,18370.1439069151,4225133.09859047,405.52194055,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,194,†,4.8092783505,933,†,19983.40281905,3876780.14689571,†,
,Medicaid,112,†,4.6785714286,524,†,17815.7570548167,1995364.79013947,†,
,Private insurance,85,†,6.0235294118,512,†,21474.2210999241,1825308.79349355,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,16,53.1561461794,2.25,36,119.6013289037,8661.7547230919,138588.07556947,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,382,296.5838509317,5.2539267016,2007,1558.2298136646,20518.6408489603,7838120.80430284,†,
Type of substance use disorder,Alcohol-related disorders,84,389.8454541235,6.1428571429,516,2394.7649324732,22190.4922267819,1864001.34704968,86.5086251937,
,Cannabis-related disorders,34,157.7945885738,3.9705882353,135,626.5373369843,15332.8951119084,521318.433804887,24.1944787583,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,48,222.7688309277,6.6458333333,319,1480.4845222073,23330.6130726372,1119869.42748658,51.9733339902,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,28,129.9484847078,3.8928571429,109,505.8708868984,21039.0041210962,589092.115390693,27.339867053,
,Miscellaneous substances and addictive disorders,20,92.8203462199,3.6,72,334.1532463916,9880.6112540195,197612.22508039,9.1712175746,
Type of mental disorder,Anxiety disorders,144,668.3064927832,5.5625,801,3717.4548661067,19966.8906121572,2875232.24815064,133.440026368,
,Bipolar disorders,20,92.8203462199,5.35,107,496.5888522764,21465.3650496879,429307.300993758,19.9242261565,
,Depressive disorders,162,751.8448043811,6.2160493827,1007,4673.5044321715,21514.1371606371,3485290.22002321,161.7529224497,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,15,69.6152596649,4.9333333333,74,343.4352810136,16904.0286500837,253560.429751256,11.7677834386,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,12,55.6922077319,4.8333333333,58,269.1790040377,9731.1286016434,116773.543219721,5.4194803555,
,Trauma- and stressor-related disorders,27,125.3074673969,4.5925925926,124,575.4861465633,17956.2653919226,484819.165581911,22.5005414017,
,Miscellaneous mental disorders,12,55.6922077319,4.0833333333,49,227.4098482387,13882.0961893253,166585.154271903,7.7312458473,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Contra Costa, California",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,899536.392838279,2285.6123129689,5.8717723265,5281872.89817704,13420.5951284736,20739.2423615091,18655703264.0708,474.0186770311,
"Contra Costa, California",,25341,2252.1749872687,5.6984426626,144404.235511779,12833.8900309888,29736.1086564363,753542729.462754,669.7092013473,
Age group,<1,167,1269.1898464812,8.9341317365,1492,11339.1092871257,31673.966187988,5289552.353394,402.0027628358,
,1-17,495,200.2645920064,6.9717171717,3451,1396.188094978,31682.5786833274,15682876.4482471,63.4489869373,
,18-44,6089,1581.0410099552,5.0286439697,30619.4131317138,7950.4923406142,23347.1541876308,142160821.848484,369.1280823639,
,45-64,9496,3028.7662625547,5.9991388353,56967.8223800659,18169.9893087567,31840.1502449139,302354066.725702,964.3637285647,
,65-84,9092,5470.6820301453,5.7047954245,51868,31209.1218147357,31676.9700186855,288007011.409889,1732.9463065067,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,10864,1976.24647781,6.2677139548,68092.444404602,12386.5476270311,32121.8203556873,348971456.344186,634.8063433877,
,Female,14459,2512.6422799548,5.2706820048,76208.7911071777,13243.3384494183,27937.2123939003,403944154.003405,701.9622104499,
,Missing,18,†,5.7222222222,103,†,34839.9508422974,627119.115161353,†,
Payer,Medicare,10926,†,5.8170781213,63557.3955535888,†,31421.5431404056,343311780.352072,†,
,Medicaid,7059,†,6.1368239068,43319.8399581909,†,26909.5495517082,189954510.285508,†,
,Private insurance,6278,†,4.9776999044,31250,†,30065.1263111634,188748862.981484,†,
,Uninsured,611,†,5.2684124386,3219,†,26245.3292893678,16035896.1958037,†,
