,Miscellaneous mental disorders,11,233.5952431514,11.3636363636,125,2654.4913994479,9924.5753943525,109170.329337877,23.1833360242,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Stark, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Stark, North Dakota",,817,2424.1884754614,4.8641370869,3974,11791.5850691353,13790.0805295342,11266495.7926294,334.2975429538,
Age group,<1,13,2653.0612244898,5.3076923077,69,14081.6326530612,6237.0475330899,81081.6179301686,165.4726896534,
,1-17,39,520.6247496996,7.8974358974,308,4111.6005873715,11482.5728462033,447820.341001929,59.7811161396,
,18-44,238,1861.847766565,3.7773109244,899,7032.7779081593,8844.0249209634,2104877.93118928,164.6622804654,
,45-64,198,2393.6170212766,4.8131313131,953,11520.7930367504,15545.9960518519,3078107.21826668,372.1116076241,
,65-84,329,7051.0072867552,5.3039513678,1745,37398.1997428204,16883.3090706426,5554608.68424141,1190.4433528164,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,354,2017.094017094,5.7655367232,2041,11629.6296296296,14972.1476877313,5300140.28145691,302.0022952397,
,Female,459,2841.7533432392,4.1568627451,1908,11812.7786032689,12783.363702729,5867563.93955262,363.2716654007,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,367,†,4.9455040872,1815,†,15511.6291759528,5692767.9075747,†,
,Medicaid,100,†,6.01,601,†,10132.5632974916,1013256.32974916,†,
,Private insurance,268,†,4.2723880597,1145,†,12975.7395396391,3477498.1966233,†,
,Uninsured,37,†,4.6216216216,171,†,11709.5516190055,433253.409903206,†,
,Other,33,†,5.6363636364,186,†,16008.8838012203,528293.16544027,†,
,Missing,12,†,4.6666666667,56,†,10118.8986115695,121426.783338834,†,
Type of stay,Maternal delivery hospitalization,24,117.6470588235,3.375,81,397.0588235294,5970.0074989915,143280.179975795,†,
,Neonatal birth hospitalization,13,29.0827740492,5.3076923077,69,154.3624161074,6237.0475330899,81081.6179301686,†,
,Nonmaternal/nonneonatal hospitalization,780,329.3918918919,4.9025641026,3824,1614.8648648649,14156.5820445173,11042133.9947235,†,
Type of substance use disorder,Alcohol-related disorders,135,400.5696991276,5.2,702,2082.9624354638,12477.8351818935,1684507.74955562,49.9824268458,
,Cannabis-related disorders,56,166.1622455641,3.7142857143,208,617.1740549522,8904.6289650741,498659.222044151,14.7961314475,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,50,148.3591478251,6.12,306,907.9579846893,17508.4001882814,875420.009414074,25.9753133171,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,48,142.4247819121,3.5416666667,170,504.4211026052,7389.699208637,354705.562014578,10.5247629819,
,Miscellaneous substances and addictive disorders,58,172.0966114771,3.9827586207,231,685.4192629518,6578.1485081723,381532.613473993,11.3207706805,
Type of mental disorder,Anxiety disorders,395,1172.0372678179,4.7291139241,1868,5542.6977627441,14177.6860607565,5600185.99399884,166.1677643463,
,Bipolar disorders,35,103.8514034775,7.0285714286,246,729.9270072993,9119.4866287155,319182.032005042,9.4707148539,
,Depressive disorders,421,1249.184024687,4.8717339667,2051,6085.6922437838,14058.6027007449,5918671.73701362,175.6178190319,
,"Disruptive, impulse-control, and conduct disorders",14,41.540561391,8.2857142857,116,344.1932229541,7701.1924163666,107816.693829132,3.1991185636,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,27,80.1139398255,6.8518518519,185,548.9288469527,7541.6124371274,203623.535802438,6.0418828498,
,Schizophrenia and related disorders,34,100.884220521,6.3235294118,215,637.9443356477,10120.1251426338,344084.254849551,10.2096093659,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,73,216.6043558246,7.2602739726,530,1572.6069669456,7976.9607353782,582318.133682607,17.2784444152,
,Trauma- and stressor-related disorders,60,178.0309773901,5.25,315,934.6626312978,10389.3518093249,623361.108559494,18.4962645706,
,Miscellaneous mental disorders,29,86.0483057385,4.8620689655,141,418.3727968667,7739.7342046439,224452.291934674,6.6599101518,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Stutsman, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Stutsman, North Dakota",,546,2565.307273069,6.2271062271,3400,15974.4408945686,16341.5484732936,8922485.46641834,419.2109315175,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,21,514.2017629775,5.9523809524,125,3060.7247796278,10183.1619006576,213846.39991381,52.36199802,
,18-44,140,1961.8834080717,6.4571428571,904,12668.1614349775,17222.7571997136,2411186.0079599,337.8904159137,
,45-64,203,3426.7386900743,6.6403940887,1348,22754.8953409858,16897.2454434384,3430140.82501799,579.0244471671,
,65-84,180,4604.7582501919,5.6555555556,1018,26042.4661038628,15903.7983317196,2862683.69970953,732.3314657737,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,216,1979.8350137489,7.7777777778,1680,15398.7167736022,19407.1159373185,4191937.0424608,384.2288764859,
,Female,329,3171.3900134953,5.2249240122,1719,16570.2718334297,14371.7401114909,4728302.49668051,455.7839306613,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,245,†,6.0367346939,1479,†,15497.0834277207,3796785.43979157,†,
,Medicaid,95,†,8.5578947368,813,†,17166.76690572,1630842.8560434,†,
,Private insurance,177,†,5.4689265537,968,†,18255.2487936594,3231179.03647772,†,
,Uninsured,12,†,2.4166666667,29,†,5721.0446110326,68652.5353323917,†,
,Other,13,†,4.3076923077,56,†,9411.7551441927,122352.816874504,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,532,332.707942464,6.3345864662,3370,2107.5672295184,16652.7942408613,8859286.53613824,†,
Type of substance use disorder,Alcohol-related disorders,64,300.6953580154,9.265625,593,2786.1304266115,20767.8039821496,1329139.45485757,62.4478225361,
,Cannabis-related disorders,23,108.0623942868,8.5217391304,196,920.8795339222,22308.8387423984,513103.291075165,24.1074652826,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,27,126.8558541628,8.4074074074,227,1066.5288479609,30819.7088257516,832132.138295293,39.0966048814,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,26,122.1574891938,6.7307692308,175,822.2138695734,17590.0834080965,457342.168610511,21.4876042384,
,Miscellaneous substances and addictive disorders,21,98.6656643488,3.7619047619,79,371.1708325503,7414.7941480948,155710.67710999,7.3158559063,
Type of mental disorder,Anxiety disorders,261,1226.2732569066,5.5977011494,1461,6864.3112196955,15893.9040343409,4148308.95296299,194.9026946515,
,Bipolar disorders,30,140.9509490697,7.3666666667,221,1038.338658147,15709.5690083662,471287.070250986,22.1427866121,
,Depressive disorders,285,1339.0340161624,5.8736842105,1674,7865.0629580906,16363.0069836754,4663456.99034751,219.1062295784,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,14,65.7771095659,6,84,394.6626573952,7323.2656854925,102525.719596894,4.8170324937,
,Schizophrenia and related disorders,36,169.1411388837,9.25,333,1564.5555346739,15260.5955214249,549381.438771299,25.8119450654,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,32,150.3476790077,10.3125,330,1550.460439767,17076.6227257876,546451.927225206,25.6743059211,
,Trauma- and stressor-related disorders,44,206.7280586356,9.0681818182,399,1874.6476226273,23567.8707112273,1036986.311294,48.7214015831,
,Miscellaneous mental disorders,13,61.0787445969,16.6153846154,216,1014.846833302,16323.5215786763,212205.780522792,9.9702020543,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ward, North Dakota",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,24950.0183578897,3260.7796273813,5.3156176984,132624.759159398,17333.0578979942,13255.7630835193,330713326.789814,432.2174288736,
"Ward, North Dakota",,1918,2640.5639077042,5.0980187696,9778,13461.6443636764,12995.2323121123,24924855.5746314,343.1474141559,
Age group,<1,16,1467.8899082569,13.3125,213,19541.2844036697,24679.055660957,394864.890575313,362.2613675003,
,1-17,141,870.6390861377,4.4326241135,625,3859.2158073479,5115.4477646336,721278.134813334,44.5370876699,
,18-44,585,1869.6069031639,3.8581196581,2257,7213.167146053,9117.9054299323,5333974.67651041,170.468989342,
,45-64,584,3828.2530317928,5.0582191781,2954,19364.1429039659,16217.310474655,9470909.31719856,620.8396799212,
,65-84,592,6722.6890756303,6.2989864865,3729,42346.1276402452,15209.1698573206,9003828.55553385,1022.4652004921,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,803,2096.660487219,5.7882938979,4648,12136.0871041019,14298.9654782341,11482069.2790219,299.8007592632,
,Female,1114,3244.3137140694,4.6023339318,5127,14931.4150915921,12049.0642321452,13422657.5546098,390.9094433005,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,772,†,6.3134715026,4874,†,15133.0073055942,11682681.6399187,†,
,Medicaid,450,†,4.5822222222,2062,†,10135.6065556431,4561022.95003942,†,
,Private insurance,531,†,4.1299435028,2193,†,13279.9695808068,7051663.84740841,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,119,†,3.7142857143,442,†,8607.4074480315,1024281.48631574,†,
,Missing,38,†,4.2368421053,161,†,12269.9047948165,466256.382203028,†,
Type of stay,Maternal delivery hospitalization,77,68.3229813665,2.1428571429,165,146.4063886424,4476.3045531644,344675.450593656,†,
,Neonatal birth hospitalization,15,13.2860938884,9.4,141,124.8892825509,8525.8199661977,127887.299492965,†,
,Nonmaternal/nonneonatal hospitalization,1826,446.5639520665,5.1872946331,9472,2316.4587918807,13391.178983869,24452292.8245448,†,
Type of substance use disorder,Alcohol-related disorders,401,552.0678451457,4.9476309227,1984,2731.4279420673,12406.3461288328,4974944.79766196,68.4914477348,
,Cannabis-related disorders,164,225.7833581144,3.8963414634,639,879.7290599703,7091.4547175476,1162998.5736778,16.0113246004,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,160,220.2764469409,5.1125,818,1126.1633349854,17034.8025563001,2725568.40900802,37.5236578144,
,Sedative-related disorders,22,30.2880114544,7.7727272727,171,235.4204526681,20177.4819887029,443904.603751465,6.1113580559,
,Stimulant-related disorders,142,195.4953466601,4.2253521127,600,826.0366760284,7246.188037817,1028958.70137001,14.1659604242,
,Miscellaneous substances and addictive disorders,48,66.0829340823,4.4166666667,212,291.8662921967,6022.9685823629,289102.49195342,3.9801543581,
Type of mental disorder,Anxiety disorders,969,1334.0492317859,4.7285861713,4582,6308.1667492703,12064.8182649725,11690808.8987584,160.9506153802,
,Bipolar disorders,167,229.9135414946,5.4850299401,916,1261.0826587367,9736.2043911569,1625946.13332319,22.3848523229,
,Depressive disorders,1102,1517.1540283055,4.9346642468,5438,7486.6457404042,11824.5299980444,13030632.0578449,179.3963331935,
,"Disruptive, impulse-control, and conduct disorders",48,66.0829340823,3.9791666667,191,262.9550085357,4454.398219219,213811.11452251,2.943597039,
,Eating disorders,14,19.2741891073,8.7857142857,123,169.3375185858,12529.6643459796,175415.300843715,2.4149912006,
,Obsessive-compulsive disorders,13,17.8974613139,5.9230769231,77,106.0080400903,10611.5012473211,137949.516215175,1.8991893306,
,Personality disorders,54,74.3433008426,4.5925925926,248,341.4284927584,6251.6222314739,337587.600499591,4.6476623231,
,Schizophrenia and related disorders,101,139.0495071315,6.9900990099,706,971.9698221268,10060.0400307323,1016064.04310397,13.98843608,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,260,357.949226279,4.2692307692,1110,1528.1678506526,5622.9982797041,1461979.55272307,20.1274788359,
,Trauma- and stressor-related disorders,137,188.6117076932,4.6788321168,641,882.482515557,9290.242940449,1272763.28284151,17.5224858588,
,Miscellaneous mental disorders,96,132.1658681645,2.65625,255,351.0655873121,4807.9164116241,461559.975515912,6.354424466,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
