,Schizophrenia and related disorders,93,363.0259973456,6.2580645161,582,2271.8401124209,7045.6783823608,655248.08955955,25.5776442173,
,Somatic symptom disorders,11,42.9385588258,2.2727272727,25,97.5876336951,5641.2436713106,62053.6803844164,2.4222687323,
,Suicidal ideation or attempt,75,292.7629010852,5.56,417,1627.7617300336,3769.4310020184,282707.325151383,11.0354955559,
,Trauma- and stressor-related disorders,61,238.1138262159,5.0327868852,307,1198.3761417753,5754.2964343473,351012.082495185,13.7017754116,
,Miscellaneous mental disorders,33,128.8156764775,5.5454545455,183,714.3414786478,4770.0048397083,157410.159710374,6.1445140023,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ashe, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Ashe, North Carolina",,976,3405.5619526152,5.2715163934,5145,17952.4756620956,11067.587512231,10801965.4119375,376.9135493889,
Age group,<1,11,4119.8501872659,7.9090909091,87,32584.2696629213,5230.9486623134,57540.4352854475,215.5072482601,
,1-17,*,*,*,*,*,*,*,*,
,18-44,198,2438.4236453202,4.7474747475,940,11576.3546798029,8934.4733155976,1769025.71648831,217.8603099124,
,45-64,326,3866.6824813189,4.990797546,1627,19297.8294389752,11041.8432674342,3599640.90518356,426.9530192366,
,65-84,434,6305.3900915298,5.66359447,2458,35711.1724538718,12321.162373974,5347384.47030474,776.8973514899,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,391,2774.2301688662,5.4194373402,2119,15034.7665673336,11519.4045837203,4504087.19223467,319.5747972353,
,Female,581,3989.0147614143,5.1617900172,2999,20590.4565739787,10763.7171605737,6253719.67029334,429.3662664122,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,451,†,5.6784922395,2561,†,11701.3835172846,5277323.96629536,†,
,Medicaid,138,†,5.5144927536,761,†,9612.7813413549,1326563.82510697,†,
,Private insurance,297,†,4.9865319865,1481,†,11078.8453502516,3290417.06902473,†,
,Uninsured,64,†,3.609375,231,†,7409.5769575958,474212.92528613,†,
,Other,19,†,3.2105263158,61,†,8578.1009139682,162983.917365396,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,84.5070422535,2.7222222222,49,230.0469483568,6464.7243052813,116365.037495064,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,948,372.0565149137,5.2974683544,5022,1970.9576138147,11222.9543188637,10639360.6942827,†,
Type of substance use disorder,Alcohol-related disorders,122,425.6952440769,5.5737704918,680,2372.7275899368,10692.1139574572,1304437.90280978,45.5158206082,
,Cannabis-related disorders,42,146.5508217314,5.5952380952,235,819.9867406399,5348.3496116426,224630.683688988,7.8380503049,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,90,314.0374751387,6.3222222222,569,1985.4147039324,14295.3261617415,1286579.35455674,44.8926813412,
,Sedative-related disorders,20,69.7861055864,7,140,488.5027391046,9652.5791709517,193051.583419033,6.736159092,
,Stimulant-related disorders,29,101.1898531002,6.4482758621,187,652.5000872326,6993.644547884,202815.691888636,7.0768586444,
,Miscellaneous substances and addictive disorders,44,153.52943229,5.3409090909,235,819.9867406399,9766.1816838745,429711.994090479,14.9939632957,
Type of mental disorder,Anxiety disorders,480,1674.8665340731,4.6,2208,7704.3860567361,10852.9224547891,5209402.77829879,181.7719661642,
,Bipolar disorders,85,296.5909487421,5.9058823529,502,1751.6312502181,7492.5637827888,636867.921537044,22.2222660085,
,Depressive disorders,489,1706.2702815869,4.8261758691,2360,8234.7604591926,11593.2634388411,5669105.82159333,197.812408723,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,33,115.1470742175,5.5151515152,182,635.053560836,5477.275219949,180750.082258318,6.3069221626,
,Schizophrenia and related disorders,40,139.5722111728,11.7,468,1632.9948707212,10496.9822852187,419879.29140875,14.6508702819,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,47,163.997348128,5.1489361702,242,844.4118775952,5763.6324496226,270890.725132263,9.4522043732,
,Trauma- and stressor-related disorders,56,195.4010956419,4.9642857143,278,970.0268676507,8098.5893883202,453521.005745933,15.8247323963,
,Miscellaneous mental disorders,23,80.2540214243,4.3913043478,101,352.4198332112,7546.0945693186,173560.175094327,6.0560443524,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Avery, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Avery, North Carolina",,639,5050.1857267051,5.3129890454,3395,26831.581443136,10695.4053124256,6834363.99463997,540.1378325014,
Age group,<1,11,10476.1904761904,9.6363636364,106,100952.38095238,7152.4700855374,78677.1709409109,749.3063899134,
,1-17,*,*,*,*,*,*,*,*,
,18-44,121,3001.736541801,5.2727272727,638,15827.3381294964,7642.9282962307,924794.323843917,229.4205715316,
,45-64,253,7045.3912559176,5.2529644269,1329,37009.1896407685,10589.6827504963,2679189.73587557,746.0845825329,
,65-84,252,8737.8640776699,5.1785714286,1305,45249.653259362,11827.7122210115,2980583.4796949,1033.4894173699,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,230,3536.8291557743,5.6695652174,1304,20052.2835614331,12100.0691791449,2783015.91120332,427.9587745969,
,Female,409,6650.406504065,5.1124694377,2091,34000,9905.4965365199,4051348.08343664,658.7557859247,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,276,†,5.5724637681,1538,†,11701.2147933778,3229535.28297228,†,
,Medicaid,120,†,5.0416666667,605,†,8225.8143745667,987097.724948008,†,
,Private insurance,193,†,5.0984455959,984,†,11293.0349433825,2179555.74407283,†,
,Uninsured,34,†,5.5,187,†,9278.161495745,315457.490855329,†,
,Other,16,†,5.0625,81,†,7669.8594869697,122717.751791515,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,169.4915254237,2.15,43,364.406779661,5316.8600405065,106337.20081013,†,
,Neonatal birth hospitalization,11,90.9090909091,9.6363636364,106,876.0330578512,7152.4700855374,78677.1709409109,†,
,Nonmaternal/nonneonatal hospitalization,608,423.6933797909,5.3388157895,3246,2262.0209059233,10936.4303008041,6649349.62288893,†,
Type of substance use disorder,Alcohol-related disorders,73,576.9382755078,5.7260273973,418,3303.5643720857,8529.2356285095,622634.200881193,49.2084249491,
,Cannabis-related disorders,26,205.4848652493,4.1538461538,108,853.5525171896,4717.9439984291,122666.543959156,9.6946608677,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,93,735.0035564688,5.2043010753,484,3825.1797992571,8760.7666099907,814751.294729132,64.3919461574,
,Sedative-related disorders,18,142.2587528649,6.1111111111,110,869.3590452857,6026.5845048866,108478.521087959,8.573343957,
,Stimulant-related disorders,20,158.065280961,6.05,121,956.2949498143,5807.4357803359,116148.715606717,9.1795396828,
,Miscellaneous substances and addictive disorders,34,268.7109776338,4.5588235294,155,1225.005927448,6797.3905225945,231111.277768213,18.2653345268,
Type of mental disorder,Anxiety disorders,361,2853.0783213467,5.3102493075,1917,15150.5571801153,11913.7370779397,4300859.08513626,339.9082498329,
,Bipolar disorders,44,347.7436181143,4.5454545455,200,1580.6528096104,6017.6191123225,264775.240942188,20.9258864255,
,Depressive disorders,284,2244.5269896467,5.0809859155,1443,11404.4100213388,10202.1916233464,2897422.4210304,228.9909445215,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,18,142.2587528649,8.1111111111,146,1153.8765510156,4862.5409041953,87525.7362755159,6.9173900479,
,Schizophrenia and related disorders,29,229.1946573935,9.7931034483,284,2244.5269896467,9843.1984287189,285452.754432848,22.5600849153,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,30,237.0979214416,7.1666666667,215,1699.2017703311,12918.4288088415,387552.864265247,30.6293261887,
,Trauma- and stressor-related disorders,31,245.0011854896,7.2258064516,224,1770.3311467636,15838.9573433413,491007.677643582,38.8056332604,
,Miscellaneous mental disorders,21,165.9685450091,5.0952380952,107,845.6492531415,7576.1015275323,159098.132078179,12.5739454737,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Beaufort, North Carolina",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,331606.29896659,3286.6758350222,5.7007169182,1890393.63870084,18736.4085373533,11092.248921483,3678248519.82023,364.565165468,
"Beaufort, North Carolina",,2165,4350.7093766328,5.72147806,12387,24892.4882440416,11741.4656373795,25420273.1049266,510.8370464396,
Age group,<1,14,2517.9856115108,6.0714285714,85,15287.7697841726,5568.7596286804,77962.6348015261,140.2205661898,
,1-17,22,221.9084123462,9.6363636364,212,2138.3901553359,16190.8428119774,356198.541863504,35.9288422295,
