,Medicaid,122,†,5.868852459,716,†,24825.5026021606,3028711.3174636,†,
,Private insurance,39,†,6.6153846154,258,†,25445.7239598168,992383.234432855,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,11,†,4.3636363636,48,†,19688.5942887895,216574.537176684,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,17,250,2.7058823529,46,676.4705882353,7455.6974803699,126746.857166288,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,177,434.8894348894,6.3220338983,1119,2749.3857493857,29774.4237808698,5270073.00921395,†,
Type of substance use disorder,Alcohol-related disorders,125,2365.6320968963,6.584,823,15575.3217259651,32149.0723020861,4018634.03776077,760.5287732325,
,Cannabis-related disorders,29,548.8266464799,6.8620689655,199,3766.0862982589,27213.6629310802,789196.225001327,149.355833649,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,11,208.1756245269,4.0909090909,45,851.6275548827,12952.6286030502,142478.914633552,26.964215487,
,Miscellaneous substances and addictive disorders,21,397.4261922786,4.4761904762,94,1778.955336866,11668.6862554568,245042.411364593,46.374415474,
Type of mental disorder,Anxiety disorders,36,681.3020439061,5.9722222222,215,4068.8872066616,21563.2264640742,776276.152706673,146.9107026318,
,Bipolar disorders,11,208.1756245269,7.5454545455,83,1570.7797123391,24142.1867139284,265564.053853212,50.2581479662,
,Depressive disorders,53,1003.028009084,4.8113207547,255,4825.8894776684,14991.6843797743,794559.272128039,150.3707933626,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,13,246.0257380772,5.1538461538,67,1267.9788039364,17030.0041515139,221390.053969681,41.8981934083,
,Trauma- and stressor-related disorders,22,416.3512490537,6.8181818182,150,2838.7585162755,16808.698759136,369791.372700993,69.9832272333,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
