,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,20,152.149106124,8.2,164,1247.6226702168,9160.5749311272,183211.498622544,13.9377328735,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,213.0087485736,6.25,175,1331.304678585,6398.5921208947,179160.579385051,13.629561003,
,Trauma- and stressor-related disorders,23,174.9714720426,3.6086956522,83,631.4187904146,4044.1512613068,93015.4790100567,7.0761109935,
,Miscellaneous mental disorders,11,83.6820083682,3.4545454545,38,289.0833016356,4209.551086572,46305.0619522924,3.5226368925,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Brooke, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Brooke, West Virginia",,1098,5657.7523573968,5.7805100182,6347,32704.6941825114,9063.3150193253,9951519.89121918,512.7799191642,
Age group,<1,17,11564.6258503401,11.8235294118,201,136734.693877551,10585.2406683423,179949.091361819,1224.1434786518,
,1-17,40,1257.0710245129,7.65,306,9616.5933375236,7197.9350374034,287917.401496135,90.4831557185,
,18-44,269,4377.5427176566,4.8661710037,1309,21301.8714401952,7093.1470084958,1908056.54528536,310.5055403231,
,45-64,377,6505.6082830026,5.3952254642,2034,35099.2234685073,10208.5176581697,3848611.15713,664.1261703417,
,65-84,395,9545.6742387627,6.3215189873,2497,60343.1609473175,9435.4068251794,3726985.69594585,900.6731986336,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,447,4676.710608914,5.288590604,2364,24733.2077840552,9387.9384049259,4196408.46700186,439.0467113415,
,Female,651,6609.8081023454,6.1182795699,3983,40440.6538734897,8840.4169342816,5755111.42421731,584.3345948033,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,446,†,5.7130044843,2548,†,9954.2136936342,4439579.30736084,†,
,Medicaid,311,†,6.1446945338,1911,†,7740.958526626,2407438.10178068,†,
,Private insurance,303,†,5.1386138614,1557,†,9296.6599041117,2816887.95094586,†,
,Uninsured,25,†,6.88,172,†,6656.4937479614,166412.343699036,†,
,Other,12,†,12.8333333333,154,†,9797.4804762602,117569.765715121,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,20,125,2.5,50,312.5,3427.2698333757,68545.3966675132,†,
,Neonatal birth hospitalization,14,85.3658536585,12.3571428571,173,1054.8780487805,10008.008939446,140112.125152244,†,
,Nonmaternal/nonneonatal hospitalization,1064,363.2639125982,5.7556390977,6124,2090.8159781495,9156.8255351498,9742862.36939942,†,
Type of substance use disorder,Alcohol-related disorders,115,592.5696913485,5.5913043478,643,3313.2374916267,9515.8590444876,1094323.79011608,56.3880965691,
,Cannabis-related disorders,61,314.3195754109,5.1967213115,317,1633.4312361519,6614.2609435495,403469.917556517,20.7899169143,
,Neonatal abstinence syndrome,12,61.8333590972,11.8333333333,142,731.6947493173,7740.1205652589,92881.4467831071,4.7859765437,
,Opioid-related disorders,135,695.6252898439,5.1851851852,700,3606.9459473386,7030.6939665967,949143.685490553,48.9072852832,
,Sedative-related disorders,23,118.5139382697,5.9130434783,136,700.7780697686,4016.1584420382,92371.6441668784,4.7597075368,
,Stimulant-related disorders,29,149.4306178183,5.8620689655,170,875.9725872108,4152.2453865503,120415.116209958,6.2047259345,
,Miscellaneous substances and addictive disorders,42,216.4167568403,5.0952380952,214,1102.6949039006,6385.9353207293,268209.283470632,13.820234115,
Type of mental disorder,Anxiety disorders,534,2751.5844798269,5.1722846442,2762,14231.9781522131,8220.6246747716,4389813.57632802,226.1974326958,
,Bipolar disorders,102,525.5835523265,7.2058823529,735,3787.2932447055,7914.6402084803,807293.301264987,41.5980471616,
,Depressive disorders,531,2736.1261400525,5.813559322,3087,15906.6316277631,9248.7155324152,4911067.94771248,253.0565233015,
,"Disruptive, impulse-control, and conduct disorders",18,92.7500386458,7.8888888889,142,731.6947493173,4905.7833879679,88304.1009834219,4.5501159882,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,26,133.972278044,7.9230769231,206,1061.4726645025,6528.2902871658,169735.54746631,8.746099215,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,69,355.5418148091,6.2753623188,433,2231.1537074252,5078.0164768393,350383.136901913,18.0544719381,
,Trauma- and stressor-related disorders,50,257.6389962385,8.36,418,2153.8620085536,8851.6423942747,442582.119713736,22.8052826152,
,Miscellaneous mental disorders,17,87.5972587211,5.9411764706,101,520.4307724017,4642.619333196,78924.5286643326,4.0668072687,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cabell, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,87312.2356040224,4726.6114568278,5.5600512681,485460.506291902,26280.2020244115,11438.8529616409,998751824.826565,540.6701346146,
"Cabell, West Virginia",,4401,4603.0749921556,6.1933651443,27257,28508.5242129484,12892.4748960137,56739782.0173566,593.4502878084,
Age group,<1,89,8083.5603996367,19.7303370787,1756,159491.371480472,19221.2097147257,1710687.66461059,1553.7580968307,
,1-17,43,236.5757042254,5.0465116279,217,1193.8820422535,14611.8825113428,628310.947987742,34.5681639518,
,18-44,1222,3437.4120956399,5.5065466448,6729,18928.270042194,10175.6269733611,12434616.1614472,349.7782323895,
,45-64,1611,6772.0374963218,5.6474239603,9098,38244.5668165959,14000.400633714,22554645.4209134,948.1123805504,
,65-84,1436,8450.0411910086,6.5856545961,9457,55649.0526068024,13517.7728568228,19411521.8223976,1142.2573745085,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1803,3866.6924017242,6.6367165835,11966,25662.1415857084,14350.8413506219,25874566.9551714,554.902892088,
,Female,2596,5300.0142912558,5.8890600924,15288,31212.1026520487,11885.6835470239,30855234.4880741,629.9429266057,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2112,†,6.3470643939,13405,†,13092.3748539431,27651095.6915279,†,
,Medicaid,1420,†,6.7887323944,9640,†,12159.6102247963,17266646.5192107,†,
,Private insurance,717,†,4.8172942817,3454,†,13563.0976970306,9724741.04877096,†,
,Uninsured,59,†,4.9830508475,294,†,10608.8407836417,625921.606234861,†,
,Other,93,†,4.9892473118,464,†,15821.2596947537,1471377.1516121,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,198,206.0353798127,3.3383838384,661,687.825182102,5039.1778144393,997757.207258987,†,
,Neonatal birth hospitalization,87,89.1393442623,19.9770114943,1738,1780.737704918,19383.3390677537,1686350.49889457,†,
,Nonmaternal/nonneonatal hospitalization,4116,411.7235170551,6.0393586006,24858,2486.5459637891,13133.0598423719,54055674.311203,†,
Type of substance use disorder,Alcohol-related disorders,598,625.4575881184,6.3411371237,3792,3966.1123313461,12208.9731104216,7300965.92003215,76.3619487505,
,Cannabis-related disorders,274,286.5809015793,5.5802919708,1529,1599.2051040686,9128.7938151518,2501289.50535158,26.1613796188,
,Neonatal abstinence syndrome,68,71.1222675452,23.2647058824,1582,1654.6386361259,21908.4027043713,1489771.38389725,15.5817527863,
,Opioid-related disorders,534,558.5189833699,5.8426966292,3120,3263.2569814873,11193.6450374232,5977406.44998403,62.5186324651,
,Sedative-related disorders,53,55.4335320573,6.6981132075,355,371.3000732141,11760.8696682319,623326.092416292,6.5194654578,
,Stimulant-related disorders,168,175.7138374647,6.9404761905,1166,1219.5377052609,11010.4598487972,1849757.25459794,19.3469015228,
,Miscellaneous substances and addictive disorders,281,293.9023114737,5.462633452,1535,1605.4805982638,8587.6455634048,2413128.40331676,25.239288812,
Type of mental disorder,Anxiety disorders,2302,2407.6979395461,5.4930495222,12645,13225.6040163162,12170.3536982748,28016154.2134286,293.0253552288,
,Bipolar disorders,371,388.0347244012,6.3530997305,2357,2465.2233030018,11019.0678716978,4088074.18039989,42.7578096475,
,Depressive disorders,2137,2235.121849179,6.1651848386,13175,13779.9393368894,12892.1413362096,27550506.03548,288.1550678327,
,"Disruptive, impulse-control, and conduct disorders",18,18.8264825855,5.7222222222,103,107.729317017,13246.8211449883,238442.78060979,2.493910476,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,23,24.0560610815,7.4347826087,171,178.8515845623,18226.5985298957,419211.766187601,4.3846016754,
,Personality disorders,71,74.2600146428,8.5070422535,604,631.7330823136,7436.9672596991,528024.675438639,5.522692976,
,Schizophrenia and related disorders,194,202.9076456438,7.7835051546,1510,1579.3327057839,13085.490434884,2538585.1443675,26.5514605624,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,230,240.5606108148,8.3565217391,1922,2010.2499738521,8725.0758572761,2006767.44717349,20.9890957763,
,Trauma- and stressor-related disorders,141,147.4741135864,6.7943262411,958,1001.9872398285,11370.1294760985,1603188.25612989,16.7679976585,
,Miscellaneous mental disorders,179,187.2189101558,5.1117318436,915,957.0128647631,6680.673816008,1195840.61306543,12.5074847094,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Calhoun, West Virginia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
