,1-17,*,*,*,*,*,*,*,*,
,18-44,227,1246.3624883325,5.0881057269,1155,6341.6241146434,9706.6858693587,2203417.69234442,120.980491536,
,45-64,444,4076.3863385971,6.1509009009,2731,25073.4484024972,12680.2223492066,5630018.72304776,516.8948515468,
,65-84,400,6091.9890344197,6.1425,2457,37420.0426439232,12029.7458579097,4811898.34316391,732.8507985324,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,551,2427.6336079658,6.0725952813,3346,14742.0363924747,12061.205539102,6645724.25204521,292.8018791931,
,Female,531,2423.5508900046,5.8531073446,3108,14185.3035143769,11660.515056235,6191733.49486083,282.5985164245,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,535,†,5.9981308411,3209,†,12046.3452188067,6444794.69206159,†,
,Medicaid,174,†,6.9137931034,1203,†,12228.6534540601,2127785.70100647,†,
,Private insurance,172,†,4.9941860465,859,†,10347.6366025084,1779793.49563145,†,
,Uninsured,100,†,5.9,590,†,12638.4763094471,1263847.63094471,†,
,Other,100,†,5.89,589,†,12081.688151998,1208168.8151998,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,12,31.1688311688,5.0833333333,61,158.4415584416,5385.3511450808,64624.2137409701,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1066,280.7479589149,5.9371482176,6329,1666.8422438767,11899.5748461511,12684946.7859971,†,
Type of substance use disorder,Alcohol-related disorders,188,421.4585154796,5.4468085106,1024,2295.6038289954,10176.8579973991,1913249.30351103,42.8912346383,
,Cannabis-related disorders,59,132.2662362409,4.1525423729,245,549.2411504921,7681.6903094113,453219.728255266,10.1602826519,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,96.3974264129,5.7441860465,247,553.7247517206,11336.0009398368,487448.040412984,10.9276131641,
,Sedative-related disorders,12,26.901607371,5.25,63,141.233438698,9909.108031654,118909.296379848,2.6657093366,
,Stimulant-related disorders,85,190.5530522115,5.8352941176,496,1111.9331046697,9405.416295732,799460.385137222,17.9223078247,
,Miscellaneous substances and addictive disorders,40,89.6720245701,7.475,299,670.2983836618,11968.2904163651,478731.616654604,10.7322083228,
Type of mental disorder,Anxiety disorders,383,858.609635259,5.6109660574,2149,4817.6295200305,11848.3926212334,4537934.37393241,101.7314406692,
,Bipolar disorders,103,230.9054632681,5.6019417476,577,1293.5189544242,10114.4707810351,1041790.49044661,23.3548656141,
,Depressive disorders,430,963.9742641289,6.3302325581,2722,6102.1812719977,13070.6992127624,5620400.66148786,125.9981765527,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,137,307.1266841527,6.0437956204,828,1856.2109086018,8109.9472187668,1111062.76897104,24.9078119795,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,44,98.6392270271,5.0454545455,222,497.6797363642,6628.2913647713,291644.820049936,6.5380953673,
,Trauma- and stressor-related disorders,38,85.1884233416,6.6842105263,254,569.4173560204,11727.4136666591,445641.719333047,9.9903988014,
,Miscellaneous mental disorders,15,33.6270092138,6.2,93,208.4874571256,7314.6719885801,109720.079828702,2.4597054236,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Banks, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Banks, Georgia",,338,2448.5656331498,5.0887573964,1720,12460.1564763836,11811.5133933536,3992291.52695352,289.2126577045,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,385.4802441375,4.3333333333,52,1670.4143912624,8028.5761188359,96342.913426031,30.9485748237,
,18-44,56,1217.1267115844,4.1071428571,230,4998.9132797218,9969.6583845131,558300.869532734,121.3433752516,
,45-64,138,3747.9630635524,4.884057971,674,18305.268875611,12567.897727362,1734369.88637596,471.0401646866,
,65-84,126,5622.4899598394,5.6111111111,707,31548.4158857652,12513.0781061486,1576647.84137473,703.5465601851,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,132,1909.7222222222,5.803030303,766,11082.1759259259,13381.478829792,1766355.20553255,255.5490748745,
,Female,206,2988.9727219965,4.6310679612,954,13842.1358096343,10805.5161234028,2225936.32142097,322.9739293994,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,173,†,5.5202312139,955,†,13382.233017794,2315126.31207836,†,
,Medicaid,59,†,4.3050847458,254,†,7722.0962091946,455603.676342479,†,
,Private insurance,54,†,4.8333333333,261,†,13429.9987545176,725219.932743951,†,
,Uninsured,37,†,5.1351351351,190,†,10687.999357118,395455.976213368,†,
,Other,15,†,4,60,†,6725.7086383578,100885.629575366,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,326,263.967611336,5.1472392638,1678,1358.7044534413,12068.5934014626,3934361.44887682,†,
Type of substance use disorder,Alcohol-related disorders,51,369.4581280788,4.5490196078,232,1680.6722689076,9941.0421216205,506993.148202644,36.7279881341,
,Cannabis-related disorders,28,202.8397565923,4.6785714286,131,949.0002897711,8502.8738350797,238080.467382231,17.2472085904,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,21,152.1298174442,4.380952381,92,666.4734859461,10171.3076524091,213597.460700592,15.4735917633,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,17,123.1527093596,5.1176470588,87,630.2521008403,10132.9696629468,172260.484270096,12.4790266785,
,Miscellaneous substances and addictive disorders,20,144.8855404231,4.45,89,644.7406548826,8919.0619750112,178381.239500224,12.9224311432,
Type of mental disorder,Anxiety disorders,160,1159.0843233845,4.71875,755,5469.4291509707,11501.3297988858,1840212.76782173,133.3101106796,
,Bipolar disorders,26,188.35120255,4.3846153846,114,825.8475804115,8325.6045657938,216465.718710639,15.6813763192,
,Depressive disorders,163,1180.817154448,5.0245398773,819,5933.0628803245,11444.6033296387,1865470.34273111,135.1398393749,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,14,101.4198782961,7.4285714286,104,753.4048101999,11728.9761567393,164205.666194351,11.8955133435,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,15,108.6641553173,3.8666666667,58,420.1680672269,5718.5902126962,85778.8531904426,6.2140577507,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Barrow, Georgia",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,240621.997054642,2349.5350870366,5.8015323542,1395969.65208766,13630.8389015381,12107.0158321138,2912560549.04046,284.3947472323,
"Barrow, Georgia",,2351,2922.3846459825,5.0582730753,11892,14782.2195704057,12748.282818981,29971212.9074243,372.5538597283,
Age group,<1,16,1380.5004314064,14.5625,233,20103.5375323554,21029.8789895324,336478.063832519,290.3175701747,
,1-17,54,261.3999419111,5.8148148148,314,1519.9922548165,11388.5725407004,614982.917197826,29.7697220059,
,18-44,625,2133.6883790796,4.5184,2824,9640.8575720333,11449.8015772069,7156125.98575434,244.3030856805,
,45-64,992,4952.3238979582,5.0110887097,4971,24816.5343717238,13851.1311122974,13740322.063399,685.9528762118,
,65-84,662,7112.1615814353,5.3534743202,3544,38074.7743876235,12246.3814079616,8107104.49207062,870.9824336131,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,992,2504.6077713535,5.2973790323,5255,13267.8566919988,13655.4236826716,13546180.2932102,342.0148027674,
,Female,1357,3322.6414632355,4.8857774503,6630,16233.6867363678,12087.6218270625,16402902.8193238,401.6283347451,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1113,†,5.0709793351,5644,†,11859.1436891924,13199226.9260712,†,
,Medicaid,383,†,5.9451697128,2277,†,12872.9349044998,4930334.06842345,†,
,Private insurance,490,†,5.0734693878,2486,†,16086.0519028689,7882165.43240576,†,
,Uninsured,294,†,4.0170068027,1181,†,10615.1649268352,3120858.48848956,†,
,Other,70,†,4.3285714286,303,†,11828.9863495762,828029.044470336,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,64,58.5009140768,2.96875,190,173.6745886654,4424.5853730427,283173.463874735,†,
,Neonatal birth hospitalization,15,13.5501355014,14.6666666667,220,198.7353206865,19969.5221878219,299542.832817328,†,
,Nonmaternal/nonneonatal hospitalization,2272,344.5034116755,5.0536971831,11482,1741.0159211524,12935.0777335969,29388496.6107322,†,
Type of substance use disorder,Alcohol-related disorders,446,554.3953858393,4.9708520179,2217,2755.8174224344,11906.731556549,5310402.27422086,66.0103703538,
,Cannabis-related disorders,174,216.2887828162,4.4712643678,778,967.0843277645,10597.4697520497,1843959.73685665,22.921138336,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,142,176.5115354017,5.4788732394,778,967.0843277645,13132.5341666391,1864819.85166276,23.1804376947,
,Sedative-related disorders,34,42.2633253779,5.3823529412,183,227.4761336516,10490.5465925943,356678.584148207,4.4336538403,
,Stimulant-related disorders,153,190.1849642005,4.4967320261,688,855.2108194113,9961.5519088922,1524117.4420605,18.9453739317,
,Miscellaneous substances and addictive disorders,125,155.3798727128,4.12,515,640.1650755768,8799.8848217278,1099985.60271597,13.6732498349,
Type of mental disorder,Anxiety disorders,1083,1346.2112171838,5.2631578947,5700,7085.322195704,12978.4550888741,14055666.8612507,174.7174182236,
,Bipolar disorders,217,269.7394590294,4.6543778802,1010,1255.4693715195,10465.6458577291,2271045.15112721,28.2299765206,
,Depressive disorders,1017,1264.1706443914,5.1356932153,5223,6492.392601432,12945.2109186311,13165279.5042479,163.6495562879,
,"Disruptive, impulse-control, and conduct disorders",13,16.1595067621,7.3076923077,95,118.0887032617,12772.2316216537,166039.011081499,2.0639296326,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,11,13.6734287987,4.5454545455,50,62.1519490851,14127.3857233572,155401.242956929,1.931698028,
,Schizophrenia and related disorders,143,177.7545743835,6.1258741259,876,1088.9021479714,11023.8204406533,1576406.32301343,19.5953451051,
,Somatic symptom disorders,11,13.6734287987,2.9090909091,32,39.7772474145,7298.2602451424,80280.8626965666,0.9979224182,
,Suicidal ideation or attempt,105,130.5190930788,4.5238095238,475,590.4435163087,6032.8214594681,633446.253244151,7.873983856,
,Trauma- and stressor-related disorders,104,129.2760540971,6.6346153846,690,857.6968973747,15939.6324558461,1657721.77540799,20.6061278765,
,Miscellaneous mental disorders,76,94.4709626094,3.7763157895,287,356.7521877486,5651.3846372208,429505.232428784,5.3389174675,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
