,Suicidal ideation or attempt,70,93.9874862375,3.7428571429,262,351.7817342034,8274.6827621088,579227.793347614,7.7771663222,
,Trauma- and stressor-related disorders,124,166.4921184779,7.6129032258,944,1267.488385832,21310.4155593082,2642491.52935422,35.4801623211,
,Miscellaneous mental disorders,52,69.8192754907,3.9423076923,205,275.2490668385,7961.7777163885,414012.4412522,5.5588555178,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Clark, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Clark, Washington",,13599,2956.4971628584,5.1367747629,69855,15186.8600126095,15342.9237597261,208648420.208515,453.6131056558,
Age group,<1,128,2176.8707482993,7.015625,898,15272.1088435374,10653.0530684717,1363590.79276438,231.9031960484,
,1-17,260,240.7095376525,6.4307692308,1672,1547.9474882885,16051.3872639802,4173360.68863486,38.6372200699,
,18-44,3587,2263.1057609196,4.684694731,16804,10601.9596338147,12816.4459991728,45972591.799033,290.0497277524,
,45-64,4684,3854.8584878486,5.2830913749,24746,20365.5696285871,16932.399359423,79311358.5995376,652.7200339031,
,65-84,4940,7477.1447599443,5.20951417,25735,38952.2915783738,15754.5583661024,77827518.328546,1177.9911353234,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,5398,2374.6678632388,5.5804001482,30123,13251.596895951,17245.7055063027,93092318.3230222,409.528226447,
,Female,8193,3521.5384218625,4.8445014036,39691,17060.0978276754,14086.8169530294,115413291.296169,496.0726714184,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,6457,†,5.3387021837,34472,†,16004.1356764757,103338704.063003,†,
,Medicaid,3036,†,5.3247694335,16166,†,14549.9954354928,44173786.1421561,†,
,Private insurance,3556,†,4.5773340832,16277,†,14565.162202333,51793716.7914964,†,
,Uninsured,269,†,4.9591078067,1334,†,15297.7662447534,4115099.11983869,†,
,Other,281,†,5.7153024911,1606,†,18601.8295089706,5227114.09202075,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,850,158.1101190476,2.8823529412,2450,455.7291666667,6422.6722293576,5459271.39495395,†,
,Neonatal birth hospitalization,118,21.4897104353,6.4491525424,761,138.5904206884,8153.8859940112,962158.547293327,†,
,Nonmaternal/nonneonatal hospitalization,12631,398.9828795249,5.2762251603,66644,2105.1235074863,16010.3705380625,202226990.26626801,†,
Type of substance use disorder,Alcohol-related disorders,1916,416.5489053634,5.6268267223,10781,2343.8485118595,17742.9685300965,33995527.7036649,73.9081411911,
,Cannabis-related disorders,1159,251.9729547579,4.7169974116,5467,1188.5557753766,12617.1241267079,14623246.8628545,31.7917404675,
,Neonatal abstinence syndrome,35,7.6091919038,13.9428571429,488,106.0938756875,19178.9918760826,671264.715662894,1.4593662971,
,Opioid-related disorders,2001,435.0283714155,6.0584707646,12123,2635.6066700002,17913.3331086744,35844579.5504576,77.9280812889,
,Sedative-related disorders,63,13.6965454269,8.8888888889,560,121.7470704611,24309.6538856122,1531508.19479357,3.3295827876,
,Stimulant-related disorders,966,210.0136965454,6.0289855072,5824,1266.1695327956,16339.4905249961,15783947.8471463,34.3151680482,
,Miscellaneous substances and addictive disorders,497,108.0505250342,4.6398390342,2306,501.3370437202,10020.0305637193,4979955.1901685,10.8266956327,
Type of mental disorder,Anxiety disorders,5680,1234.8631432485,4.7753521127,27124,5896.9063199774,14642.6181576459,83170071.135429,180.8162948354,
,Bipolar disorders,900,195.6649346697,5.6122222222,5051,1098.1150944627,14156.5161257714,12740864.5131942,27.699338029,
,Depressive disorders,6217,1351.6098876014,4.8439761943,30115,6547.1661195295,14318.1486878518,89015930.3923747,193.5255133865,
,"Disruptive, impulse-control, and conduct disorders",60,13.044328978,8.2666666667,496,107.8331195513,14198.6360308025,851918.16184815,1.8521167942,
,Eating disorders,62,13.4791399439,8.2580645161,512,111.3116072787,11739.5743237159,727853.608070389,1.5823936519,
,Obsessive-compulsive disorders,102,22.1753592626,7.0980392157,724,157.4015696676,13662.1670283913,1393541.03689591,3.0296346216,
,Personality disorders,189,41.0896362806,6.6666666667,1260,273.9309085375,12984.4556385661,2454062.11568899,5.3352655949,
,Schizophrenia and related disorders,615,133.7043720243,9.3723577236,5764,1253.1252038176,16598.0812832824,10207819.9892186,22.1923603479,
,Somatic symptom disorders,88,19.131682501,4.1704545455,367,79.7878122486,11796.0689047028,1038054.06361385,2.2567864505,
,Suicidal ideation or attempt,511,111.0942017958,6.5225048924,3333,724.6124747266,11716.8014904065,5987285.56159772,13.0166870918,
,Trauma- and stressor-related disorders,1291,280.6704785095,5.8241673122,7519,1634.6718264235,15210.666956578,19636971.0409422,42.6918517315,
,Miscellaneous mental disorders,838,182.1857947257,3.8830548926,3254,707.4374415723,7857.8718269345,6584896.59097108,14.3159262364,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Columbia, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Columbia, Washington",,127,3328.9646133683,4.937007874,627,16435.124508519,17388.5529904147,2208346.22978267,578.8587758277,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,18,1831.1291963377,3.1111111111,56,5696.8463886063,11169.7127601087,201054.829681957,204.5318714974,
,45-64,45,3989.3617021277,4.2444444444,191,16932.6241134751,17529.2549649104,788816.473420971,699.3053842384,
,65-84,62,6060.6060606061,5.935483871,368,35972.6295210166,19490.9752932766,1208440.46818314,1181.2712298956,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,46,2439.0243902439,4.2826086957,197,10445.3870625662,18544.1294964529,853029.956836833,452.2958413769,
,Female,79,4095.3862104717,5.3544303797,423,21928.4603421461,16401.505852237,1295718.96232672,671.7050089822,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,66,†,6.2121212121,410,†,19865.3465849101,1311112.87460406,†,
,Medicaid,29,†,4.4137931034,128,†,14443.7978333537,418870.137167257,†,
,Private insurance,19,†,2.7368421053,52,†,15993.2665590323,303872.064621615,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,121,306.329113924,5.0165289256,607,1536.7088607595,18000.1702328475,2178020.59817455,†,
Type of substance use disorder,Alcohol-related disorders,15,393.1847968545,3.3333333333,50,1310.6159895151,14534.9791874113,218024.687811169,57.1493283909,
,Cannabis-related disorders,12,314.5478374836,3.4166666667,41,1074.7051114023,17323.1233282139,207877.479938567,54.4895098135,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,13,340.7601572739,4.9230769231,64,1677.5884665793,23390.024727163,304070.321453119,79.7038850467,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,59,1546.5268676278,4.7796610169,282,7391.874180865,18891.9207679406,1114623.3253085,292.1686304872,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,44,1153.3420707733,4.8409090909,213,5583.2241153342,15234.5293658467,670319.292097257,175.7062364606,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,15,393.1847968545,4.4666666667,67,1756.2254259502,22587.8171691148,338817.257536722,88.8118630503,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Cowlitz, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Cowlitz, Washington",,4396,4139.5545929658,5.3464513194,23503,22131.9271152125,15627.5827927983,68698853.9571414,646.9123212688,
Age group,<1,55,4375.4972155927,7.8545454545,432,34367.5417661097,12644.7209744827,695459.653596549,553.269414158,
,1-17,57,250.7478444484,6.7894736842,387,1702.4458912546,40530.0574511022,2310213.27471282,101.6282454123,
,18-44,1223,3689.6250037711,5.4235486509,6633,20010.8607113766,13628.0347767089,16667086.531915,502.8233786441,
,45-64,1614,5547.7262571753,5.1964064436,8387,28828.2404702162,16311.6946177141,26327075.1129906,904.9281652972,
,65-84,1447,7247.3204447561,5.2964754665,7664,38385.2549333867,15686.9518893755,22699019.3839263,1136.8836714378,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1777,3371.4686853739,6.0472706809,10746,20388.183732711,17299.8389804204,30741813.8682071,583.258653845,
,Female,2612,4883.3383188753,4.8675344564,12714,23769.8175291654,14469.8835777957,37795335.9052024,706.6133694511,
