,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,12,127.0917178564,2.5,30,317.729294641,4305.3604214861,51664.3250578333,5.4717565196,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Blackford, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Blackford, Indiana",,601,4855.3885926644,5.537437604,3328,26886.4113750202,13927.7885829219,8370600.93833608,676.2482580656,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,117,3197.5949713036,5.2991452991,620,16944.5203607543,15301.5372516998,1790279.85844888,489.2811856925,
,45-64,215,6217.4667437825,5.7674418605,1240,35858.8779641411,15282.1233629402,3285656.52303214,950.1609378346,
,65-84,259,10273.7009123363,5.4401544402,1409,55890.5196350654,12519.4996647576,3242550.41317222,1286.2159512781,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,236,3846.7807660962,6.2966101695,1486,24221.6788916055,15823.8471309689,3734427.92290868,608.7087078906,
,Female,365,5846.54813391,5.0465753425,1842,29505.0456511292,12701.8438778832,4636173.0154274,742.6194162145,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,330,†,5.5121212121,1819,†,13014.4507661698,4294768.7528360505,†,
,Medicaid,70,†,6.0857142857,426,†,13705.5660914222,959389.626399556,†,
,Private insurance,127,†,5.1181102362,650,†,16339.9878426319,2075178.45601426,†,
,Uninsured,22,†,5.2727272727,116,†,10409.4631737729,229008.189823004,†,
,Other,52,†,6.0961538462,317,†,15620.3060242924,812255.913263207,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,17,129.7709923664,2.8235294118,48,366.4122137405,5223.6648497908,88802.3024464445,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,582,384.666226041,5.6219931271,3272,2162.5908790482,14218.6340602796,8275245.02308273,†,
Type of substance use disorder,Alcohol-related disorders,68,549.3617708838,6.8823529412,468,3780.9015996122,17313.7469295035,1177334.79120624,95.1151067383,
,Cannabis-related disorders,30,242.3654871546,6.4666666667,194,1567.2968169333,16872.4072236881,506172.216710644,40.8928919624,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,56,452.415576022,6.1071428571,342,2762.9665535628,12986.3252960341,727234.21657791,58.7521583921,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,14,113.1038940055,5.7857142857,81,654.3868153175,12432.8481538483,174059.874153876,14.0620353978,
,Miscellaneous substances and addictive disorders,29,234.2866375828,5.6206896552,163,1316.8524802068,13704.7847571945,397438.757958642,32.1084793956,
Type of mental disorder,Anxiety disorders,316,2552.9164646954,5.5348101266,1749,14129.9079011148,15213.7674826955,4807550.52453179,388.3947749662,
,Bipolar disorders,39,315.075133301,5.1025641026,199,1607.6910647924,10628.6476493985,414517.258326544,33.4882257494,
,Depressive disorders,314,2536.7587655518,5.2898089172,1661,13418.9691387946,12744.1677683448,4001668.67926027,323.2887929601,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,17,137.340442721,4.6470588235,79,638.2291161739,8846.847669155,150396.410375634,12.1502997557,
,Trauma- and stressor-related disorders,20,161.5769914364,5.5,110,888.6734529003,15926.0507836899,318521.015673799,25.7328337109,
,Miscellaneous mental disorders,14,113.1038940055,2.9285714286,41,331.2328324447,5419.8529402616,75877.9411636622,6.1300647248,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Boone, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Boone, Indiana",,1724,2704.3985693669,5.1863830903,8941.3244476318,14026.0470095247,10034.4395790208,17299373.8342318,271.371240419,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,88,549.8968943323,7.2082323595,634.3244476318,3963.7845880887,6023.3548638147,530055.228015695,33.1222413307,
,18-44,390,1890.8174149132,4.4128205128,1721,8343.8378745273,8193.5391604049,3195480.27255791,154.9248653427,
,45-64,666,3683.4245893479,4.981981982,3318,18350.7549361207,10541.2620295371,7020480.51167173,388.2794376236,
,65-84,569,6930.5724725944,5.6660808436,3224,39269.1839220462,11437.0151142696,6507661.60001941,792.650621196,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,685,2173.6371136638,5.5449991936,3798.3244476318,12052.8160424948,10011.3800039298,6857795.30269194,217.6110713553,
,Female,1037,3217.0999565676,4.9402121504,5123,15893.1562945957,9971.3595173899,10340299.8195333,320.7886027031,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,503,†,5.3558648111,2694,†,12990.8402358082,6534392.63861154,†,
,Medicaid,94,†,7.5885579535,713.3244476318,†,12129.2080417985,1140145.55592906,†,
,Private insurance,412,†,4.4150485437,1819,†,11514.9266340677,4744149.77323591,†,
,Uninsured,18,†,5.0555555556,91,†,7262.7477903185,130729.460225734,†,
,Other,697,†,5.1994261119,3624,†,6814.8585455231,4749956.40622962,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,34,45.0928381963,3.0294117647,103,136.6047745358,3884.7228592788,132080.577215479,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1681,371.4917127072,5.2363619558,8802.3244476318,1945.2650712998,10200.2217210428,17146572.7130729,†,
Type of substance use disorder,Alcohol-related disorders,260,407.8559327351,5.8884615385,1531,2401.6439731443,11230.0795861672,2919820.69240347,45.8025458431,
,Cannabis-related disorders,71,111.37604317,5.676056338,403,632.1766957395,4622.5668377565,328202.245480708,5.1484320368,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,144,225.8894396687,6.8958333333,993,1557.6959277154,10390.1218866207,1496177.55167338,23.4701881106,
,Sedative-related disorders,19,29.804856623,11.1578947368,212,332.5594528456,4983.7096772379,94690.4838675195,1.4853875238,
,Stimulant-related disorders,39,61.1783899103,3.6153846154,141,221.1834096756,5654.6155300327,220530.005671276,3.4594027369,
,Miscellaneous substances and addictive disorders,60,94.120599862,4.5,270,423.5426993788,6126.4176978799,367585.061872795,5.7662210873,
Type of mental disorder,Anxiety disorders,751,1178.0761749388,5.0758988016,3812,5979.795444563,9916.2268224055,7447086.34362655,116.8207056477,
,Bipolar disorders,121,189.8098763883,5.1074380165,618,969.4421785782,8356.4722985084,1011133.14811951,15.8614097402,
,Depressive disorders,943,1479.2620944971,5.0342783114,4747.3244476318,7447.017079174,9761.1781689293,9204791.01330038,144.3934086293,
,"Disruptive, impulse-control, and conduct disorders",23,36.0795632804,11.5652173913,266,417.2679927213,3666.1526067083,84321.5099542913,1.3227318497,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,53,83.1398632114,5.1886792453,275,431.3860827006,3442.8581999938,182471.484599672,2.862387598,
,Schizophrenia and related disorders,77,120.7881031562,7.4285714286,572,897.2830520173,9246.2384962129,711960.364208389,11.1683560929,
,Somatic symptom disorders,13,20.3927966368,3.5384615385,46,72.1591265608,5319.7071192709,69156.1925505217,1.0848370545,
,Suicidal ideation or attempt,90,141.1808997929,4.0666666667,366,574.1356591579,4078.0038976562,367020.350789059,5.7573625963,
,Trauma- and stressor-related disorders,72,112.9447198343,5.4722222222,394,618.0586057602,5871.3895918222,422740.050611202,6.6314245249,
,Miscellaneous mental disorders,41,64.315743239,3.6585365854,150,235.3014996549,4328.5915065396,177472.251768123,2.7839657992,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Brown, Indiana",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,229063.4143015,3450.7256690107,5.4481794496,1247978.58645815,18800.1726761941,12105.7987758386,2772970365.66382,417.7341043039,
"Brown, Indiana",,368,2692.6172532377,5.6875,2093,15314.2606277895,15056.0712170507,5540634.20787465,405.4023712501,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,68,1836.3489062922,7.7205882353,525,14177.6937618147,14720.5183893214,1000995.25047386,270.3200784428,
,45-64,119,2680.1801801802,5.6890756303,677,15247.7477477477,17352.9037272929,2064995.54354785,465.0890863847,
,65-84,169,5888.5017421603,4.7573964497,804,28013.9372822299,14145.0876573549,2390519.81409298,832.9337331334,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,169,2490.7885040531,6.798816568,1149,16934.4141488577,16910.2212765573,2857827.39573818,421.1978475664,
,Female,197,2862.5399593142,4.7664974619,939,13644.289450741,13495.0481413193,2658524.4838399002,386.3011455739,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,219,†,5.3242009132,1166,†,15300.5753989485,3350826.01236973,†,
