,Female,76,2670.4146170063,5.0263157895,382,13422.3471539002,13606.4712983558,1034091.81867504,363.3491984101,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,76,†,5.8815789474,447,†,16076.9301182948,1221846.6889904,†,
,Medicaid,26,†,5.9230769231,154,†,15980.5393894743,415494.024126333,†,
,Private insurance,35,†,4.8,168,†,12471.0038023198,436485.133081194,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,136,241.5630550622,5.5955882353,761,1351.6873889876,15129.7329919476,2057643.68690488,†,
Type of substance use disorder,Alcohol-related disorders,17,312.8450496872,4.2352941176,72,1324.990798675,11627.7783925725,197672.232673733,36.3769290898,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,46,846.5218991535,7.1304347826,328,6036.0691939639,20390.1402376395,937946.450931421,172.6070023797,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,73,1343.3934486566,6.6164383562,483,8888.4799411115,15490.242383447,1130787.69399163,208.0949013603,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,11,202.4291497976,6.5454545455,72,1324.990798675,11541.7255486138,126958.981034752,23.3638169,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Benton, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Benton, Iowa",,547,2273.5774554221,5.5246800731,3022,12560.7880626792,13692.4970799409,7489795.90272768,311.3095266939,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,93,1290.0540990429,3,279,3870.1622971286,6970.8527410144,648289.304914337,89.9277715237,
,45-64,204,2890.7467762505,5.0294117647,1026,14538.75584526,13499.1192976877,2753820.3367283,390.2253559201,
,65-84,236,5601.7089959649,5.6949152542,1344,31901.2580109185,12622.5024412351,2978910.57613148,707.0758547666,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,186,1550,5.8655913978,1091,9091.6666666667,13320.1480528762,2477547.53783497,206.4622948196,
,Female,361,2993.6147275893,5.3490304709,1931,16012.9363960527,13884.3445010878,5012248.3648927,415.6437818138,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,316,†,5.2278481013,1652,†,12132.0234872137,3833719.42195955,†,
,Medicaid,109,†,7.2201834862,787,†,18806.0296495856,2049857.23180484,†,
,Private insurance,110,†,5.1090909091,562,†,13878.1788666848,1526599.67533533,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,31,101.6393442623,3.1935483871,99,324.5901639344,4397.0209559542,136307.64963458,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,513,266.9094693028,5.567251462,2856,1485.9521331946,14231.3189443203,7300666.61843632,†,
Type of substance use disorder,Alcohol-related disorders,74,307.5772060352,4.7162162162,349,1450.6006068415,9483.5059364929,701779.439300477,29.1691025936,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,49.8773847625,8.8333333333,106,440.5835654017,33953.8375937733,407446.05112528,16.9352862183,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,11,45.7209360323,4,44,182.883744129,9417.2558580035,103589.814438039,4.3056575268,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,267,1109.7718109647,4.8876404494,1305,5424.1655929174,12183.8579003156,3253090.05938428,135.2130204657,
,Bipolar disorders,28,116.3805644457,3.5357142857,99,411.4884242903,9256.0021463341,259168.060097354,10.772187543,
,Depressive disorders,302,1255.2475165219,4.880794702,1474,6126.605428322,11111.9320351825,3355803.47462513,139.4822509092,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,21,87.2854233343,5.9047619048,124,515.3996425454,11850.0099089642,248850.208088249,10.3433313142,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,14,58.1902822229,7.5,105,436.4271166715,14646.1862641737,205046.607698432,8.522657122,
,Miscellaneous mental disorders,41,170.4143979384,3.5609756098,146,606.8415146099,4651.1691393501,190697.934713355,7.9262618859,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Black Hawk, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,78699.1889691093,2514.942458326,5.1282620746,403590.066094941,12897.2840289263,12465.0983441134,980980665.003572,313.486067332,
"Black Hawk, Iowa",,3244,2441.7414343349,5.0431565968,16360,12314.0844222315,13817.2910142832,44823292.0503347,337.3825197984,
Age group,<1,23,1416.2561576355,16.3043478261,375,23091.1330049261,25035.9122704676,575825.982220757,354.5726491507,
,1-17,59,217.3672770143,4.7288135593,279,1027.8893268983,10526.3211505177,621052.947880548,22.8807776547,
,18-44,655,1248.16586314,4.506870229,2952,5625.3215694495,11574.8066940108,7581498.38457711,144.4727858791,
,45-64,1147,3692.8525434643,5.460331299,6263,20164.1983258209,15368.4795732988,17627646.0705737,567.5352888143,
,65-84,1359,6612.4951342935,4.7740986019,6488,31568.7037757882,13539.0015968566,18399503.1701281,895.2658218241,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1337,2056.1006366684,5.9334330591,7933,12199.7354904192,15151.9377165829,20258140.7270714,311.5390878583,
,Female,1905,2808.4918177797,4.4157480315,8412,12401.5922158337,12886.3157283041,24548431.4624194,361.9111228427,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1826,†,5.017524644,9162,†,14061.3938695372,25676105.205775,†,
,Medicaid,669,†,5.2899850523,3539,†,12350.2449374562,8262313.86315825,†,
,Private insurance,673,†,4.7741456166,3213,†,14364.4724882453,9667289.98458909,†,
,Uninsured,44,†,6.3181818182,278,†,13310.218214952,585649.60145789,†,
,Other,32,†,5.25,168,†,19747.9186048284,631933.39535451,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,129,78.9957134109,2.5348837209,327,200.2449479486,4328.3986718934,558363.428674248,†,
,Neonatal birth hospitalization,18,10.8630054315,7.7777777778,140,84.490042245,10967.7605812887,197419.690463197,†,
,Nonmaternal/nonneonatal hospitalization,3097,322.5369714643,5.1317403939,15893,1655.176004999,14229.0955541483,44067508.9311973,†,
Type of substance use disorder,Alcohol-related disorders,468,352.2610947191,5.1773504274,2423,1823.7791292828,13411.9469948514,6276791.19359049,47.2450713072,
,Cannabis-related disorders,129,97.0976094418,5.0775193798,655,493.0149936774,12260.9784971298,1581666.22612975,11.9051170149,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,124,93.3341362076,6.3306451613,785,590.865297766,16340.0693909386,2026168.60447638,15.2508626218,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,114,85.8071897393,6.1403508772,700,526.886252785,14387.986838723,1640230.49961442,12.3459271664,
,Miscellaneous substances and addictive disorders,80,60.2155717469,7.85,628,472.6922382128,14549.8213837762,1163985.71070209,8.7612581344,
Type of mental disorder,Anxiety disorders,1477,1111.7299933763,4.4671631686,6598,4966.2792798218,13193.6276799002,19486988.0832127,146.6775161318,
,Bipolar disorders,270,203.2275546456,5.5259259259,1492,1123.0204130788,12499.0718997427,3374749.41293054,25.4015581752,
,Depressive disorders,1801,1355.603058951,5.0860632982,9160,6894.6829650148,13865.2761324384,24971362.3145216,187.9581073833,
,"Disruptive, impulse-control, and conduct disorders",15,11.2904197025,9.4666666667,142,106.8826398507,13968.2428896504,209523.643344757,1.5770732473,
,Eating disorders,11,8.2796411152,6,66,49.6778466912,18501.9862923224,203521.849215546,1.5318980642,
,Obsessive-compulsive disorders,19,14.3011982899,4.1578947368,79,59.4628771,8537.1713098445,162206.254887044,1.2209177974,
,Personality disorders,44,33.1185644608,11.25,495,372.5838501837,14677.9902325824,645831.570233626,4.8611396567,
,Schizophrenia and related disorders,126,94.8395255013,5.9761904762,753,566.7790690673,14109.8886313613,1777845.96755152,13.3817514267,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,61,45.914373457,4.8360655738,295,222.0449208165,7680.7959379511,468528.552215014,3.5265893314,
,Trauma- and stressor-related disorders,115,86.5598843861,6.9217391304,796,599.1449388812,17722.6025951852,2038099.29844629,15.3406643166,
,Miscellaneous mental disorders,119,89.5706629734,3.3361344538,397,298.8197747938,5857.0903601927,696993.752862933,5.2462346666,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Boone, Iowa",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
