"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Antrim, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Antrim, Michigan",,759,3287.5644301988,5.0856389987,3860,16719.3658769004,11688.2058443408,8871348.23585468,384.257297867,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,149,2564.5438898451,4.4093959732,657,11308.0895008605,7467.9671400236,1112727.10386351,191.5192949851,
,45-64,273,3914.5397189561,5.1684981685,1411,20232.291367938,13186.7568618653,3599984.62328924,516.2008349999,
,65-84,325,5527.2108843537,5.1476923077,1673,28452.3809523809,12302.9172108962,3998448.09354127,680.0081791737,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,343,2979.4996525365,5.6093294461,1924,16712.9951355107,13638.5731547737,4678030.5920874,406.3612397574,
,Female,414,3576.6738660907,4.654589372,1927,16647.9481641468,10095.6621570548,4179604.1330207,361.0889099802,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,437,†,5.2929061785,2313,†,12178.0011785453,5321786.51502433,†,
,Medicaid,134,†,5.0149253731,672,†,11635.5059527004,1559157.79766185,†,
,Private insurance,151,†,4.2781456954,646,†,11380.0915280858,1718393.82074096,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,29,†,7.1379310345,207,†,7769.9832829814,225329.515206461,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,21,113.5135135135,3.9523809524,83,448.6486486486,6677.8378605536,140234.595071626,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,736,341.3729128015,5.0923913043,3748,1738.4044526902,11817.9816182172,8698034.47100793,†,
Type of substance use disorder,Alcohol-related disorders,128,554.4245679387,4.9921875,639,2767.7913977563,11838.1868691452,1515287.91925059,65.633816401,
,Cannabis-related disorders,28,121.2803742366,3.8928571429,109,472.1271711353,6929.7531927096,194033.089395868,8.4044306058,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,43,186.2520032919,5.1395348837,221,957.2486680816,9204.7152551154,395802.755969963,17.14396656,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,16,69.3030709923,6.375,102,441.8070775761,12159.7232220594,194555.571552951,8.4270616171,
Type of mental disorder,Anxiety disorders,341,1477.0217005241,4.9296187683,1681,7281.153896132,11154.0936644371,3803545.93957305,164.7483839205,
,Bipolar disorders,48,207.909212977,6.2916666667,302,1308.0954649803,8144.8423827842,390952.434373643,16.9338776963,
,Depressive disorders,441,1910.1658942262,4.6349206349,2044,8853.4673192706,11354.6769895403,5007412.55238729,216.8931672537,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,20,86.6288387404,6.85,137,593.4075453719,5094.6525869147,101893.051738294,4.4134383739,
,Schizophrenia and related disorders,36,155.9319097328,6.9722222222,251,1087.1919261922,6376.0777844114,229538.800238809,9.9423398553,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,28,121.2803742366,4,112,485.1214969463,4997.1758171812,139920.922881073,6.0605935323,
,Trauma- and stressor-related disorders,60,259.8865162213,6.25,375,1624.2907263828,10143.9240654713,608635.443928283,26.3626908619,
,Miscellaneous mental disorders,23,99.6231645515,6.1739130435,142,615.064755057,7016.5970524363,161381.732206034,6.9901560275,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Arenac, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Arenac, Michigan",,886,6456.3142170079,5.0180586907,4446,32398.1636668367,10547.2366840032,9344851.70202689,680.9627415308,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,507.1851225697,3.8333333333,46,1944.2096365173,16152.5842378033,193831.010853639,81.9235041647,
,18-44,145,3844.1145281018,5.4275862069,787,20864.2629904559,11842.5367647302,1717167.83088588,455.2406762688,
,45-64,353,8156.1922365989,4.9461756374,1746,40341.9593345656,10587.6642592974,3737445.48353201,863.550250354,
,65-84,375,11942.6751592356,4.976,1866,59426.7515923566,9855.4140908665,3695780.28407494,1177.0000904697,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,382,5491.6618746406,5.5890052356,2135,30692.9269695227,12500.4319105011,4775164.98981143,686.4814533944,
,Female,503,7433.1313728388,4.592445328,2310,34136.2494458401,9076.3646981902,4565411.44318968,674.6581118944,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,540,†,4.9555555556,2676,†,9582.2213000507,5174399.50202738,†,
,Medicaid,153,†,5.045751634,772,†,12513.4896459914,1914563.91583668,†,
,Private insurance,156,†,4.6666666667,728,†,12398.8681137302,1934223.42574191,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,37,†,7.2972972973,270,†,8693.6448221867,321664.858420907,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,13,104,1.9230769231,25,200,2942.187307173,38248.4349932487,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,872,420.0385356455,5.0688073394,4420,2129.0944123314,10671.9910256344,9305976.17435323,†,
Type of substance use disorder,Alcohol-related disorders,123,896.3054725643,6.2032520325,763,5560.0087444436,11639.8407762583,1431700.41547977,104.3285298754,
,Cannabis-related disorders,60,437.2221817387,5.8666666667,352,2565.0367995336,8521.0490360204,511262.942161225,37.2559165023,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,49,357.0647817533,5.3469387755,262,1909.2035269256,7236.1826916957,354572.951893091,25.8378599354,
,Sedative-related disorders,13,94.73147271,7.1538461538,93,677.694381695,5835.7992057836,75865.3896751865,5.528338532,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,16,116.592581797,5.4375,87,633.9721635211,6567.0064957718,105072.103932348,7.6566424202,
Type of mental disorder,Anxiety disorders,500,3643.5181811557,4.698,2349,17117.2484150695,10334.4337650947,5167216.88254739,376.5369731507,
,Bipolar disorders,74,539.240690811,4.5405405405,336,2448.4442177366,7355.6946840247,544321.406617827,39.6648988281,
,Depressive disorders,518,3774.6848356773,4.7316602317,2451,17860.5261240253,9774.5853030045,5063235.18695634,368.9597891829,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,29,211.324054507,7.0689655172,205,1493.8424542738,5655.165065674,163999.786904545,11.9507241058,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,23,167.6018363332,4.4347826087,102,743.2777089558,4604.0509909028,105893.172790765,7.7164740065,
,Trauma- and stressor-related disorders,37,269.6203454055,7.4054054054,274,1996.6479632733,12889.9025589517,476926.394681214,34.7537998019,
,Miscellaneous mental disorders,29,211.324054507,5.1724137931,150,1093.0554543467,6649.3192742042,192830.258951922,14.0516110874,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Barry, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Barry, Michigan",,1591,3169.5752649614,4.8529226901,7721,15381.703721412,11535.0004035294,18352185.6420153,365.6105196035,
Age group,<1,12,2146.6905187835,10.0833333333,121,21645.7960644007,18515.9914653662,222191.897584394,397.4810332458,
,1-17,24,220.1229019536,4.2916666667,103,944.6941208842,9037.4420208833,216898.608501198,19.8934796387,
,18-44,288,1873.1707317073,4.2534722222,1225,7967.4796747968,9059.7849268034,2609218.05891937,169.7052396045,
,45-64,595,4056.4494136897,4.9495798319,2945,20077.7202072538,12801.4323154603,7616852.22769893,519.2836261044,
,65-84,672,7732.1366931308,4.9508928571,3327,38280.9803244736,11439.0250733801,7687024.84931147,884.4810550353,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,602,2404.1533546326,4.9053156146,2953,11793.1309904153,12921.4813923031,7778731.79816647,310.6522283613,
,Female,986,3919.5420575608,4.822515213,4755,18902.0512005088,10693.0996639451,10543396.2686498,419.1205385852,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,880,†,5.0818181818,4472,†,11733.695232426,10325651.8045349,†,
,Medicaid,270,†,5.1703703704,1396,†,11269.7871070142,3042842.51889385,†,
,Private insurance,381,†,3.874015748,1476,†,11370.4155073587,4332128.30830369,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,49,†,6.5918367347,323,†,9743.3371076088,477423.518272832,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,54,101.3133208255,2.6481481481,143,268.2926829268,4520.3903033857,244101.076382829,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1529,333.4060183166,4.9463701766,7563,1649.1495856956,11838.680278367,18101342.1456231,†,
Type of substance use disorder,Alcohol-related disorders,175,348.6333572396,5.4857142857,960,1912.5029882859,12327.2159896683,2157262.79819195,42.976786959,
,Cannabis-related disorders,82,163.3596302494,6.0243902439,494,984.1421627221,12269.8786891251,1006130.05250826,20.0440284586,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,110,219.1409674078,5.6545454545,622,1239.1425611602,11210.9882447972,1233208.70692769,24.5678680956,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,18,35.8594310304,5.7222222222,103,205.1956331182,13324.9703228201,239849.465810763,4.7782585427,
