"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Blaine, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Blaine, Oklahoma",,261,2600.8968609865,7.5238258099,1963.7185363769,19568.6949315092,13181.8958747418,3440474.82330762,342.8475160247,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,19,732.7419976861,37.6693966514,715.718536377,27601.9489539897,19160.2469833951,364044.692684507,140.3951765077,
,18-44,55,2140.0778210117,3.5454545455,195,7587.5486381323,7415.9790859424,407878.849726831,158.7077236291,
,45-64,92,3394.8339483395,5.0869565217,468,17269.3726937269,13876.8907048968,1276673.9448505,471.0973966238,
,65-84,93,4638.4039900249,6.1935483871,576,28728.1795511222,14940.1208480832,1389431.23887174,692.983161532,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,112,2458.2967515364,10.5714285714,1184,25987.7085162423,14344.7928587578,1606616.80018088,352.6375768615,
,Female,149,2719.4743566344,5.2330103113,779.718536377,14231.0373494607,12307.7719672935,1833858.02312674,334.7067025236,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,120,†,5.8,696,†,14164.5184012351,1699742.20814821,†,
,Medicaid,71,†,13.2354723433,939.718536377,†,13075.1065813363,928332.567274879,†,
,Private insurance,41,†,5.0975609756,209,†,13189.0665829224,540751.729899821,†,
,Uninsured,17,†,2.8823529412,49,†,7921.1156575602,134658.966178523,†,
,Other,11,†,6,66,†,11493.9235868615,126433.159455476,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,251,232.4074074074,7.7040579139,1933.7185363769,1790.4801262749,13576.3341296206,3407659.86653479,†,
Type of substance use disorder,Alcohol-related disorders,36,358.7443946188,5.8055555556,209,2082.7105132038,12129.8225461319,436673.611660749,43.5150584615,
,Cannabis-related disorders,14,139.5117090184,3.7857142857,53,528.1514698555,7551.5162462166,105721.227447032,10.5352493719,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,17,169.4070752367,4.5882352941,78,777.2795216741,13475.3104557003,229080.277746905,22.8281293221,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,16,159.4419531639,3.9375,63,627.802690583,11712.6192368273,187401.907789237,18.6748288779,
,Miscellaneous substances and addictive disorders,13,129.5465869457,5.4615384615,71,707.5236671649,11059.5788356935,143774.524864016,14.3273069122,
Type of mental disorder,Anxiety disorders,116,1155.9541604385,4.5517241379,528,5261.5844544096,11047.0390411858,1281456.52877755,127.6987074018,
,Bipolar disorders,14,139.5117090184,5.8370383126,81.718536377,814.3351906024,21268.9894891271,297765.85284778,29.6727307272,
,Depressive disorders,121,1205.7797708022,9.4545454545,1144,11400.0996512207,13476.8611121786,1630700.19457361,162.5012650298,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,13,129.5465869457,5.3846153846,70,697.5585450922,7240.6136742192,94127.9777648489,9.3799678889,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,13,129.5465869457,8.055272029,104.718536377,1043.5329982756,16733.1561543933,217531.030007113,21.6772326863,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Bryan, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Bryan, Oklahoma",,2130,4685.9531404686,4.8948356808,10426,22936.9706302937,9571.5185020876,20387334.4094466,448.5168718391,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,219.4294833433,9,198,1974.8653500898,11234.3576127181,247155.867479799,24.6514928665,
,18-44,424,2654.3132590459,4.5495283019,1929,12075.8732941029,7816.4257796506,3314164.53057184,207.4724258528,
,45-64,859,7946.3459759482,4.5611175786,3918,36244.2183163737,9650.5592377235,8289830.38520445,766.8668256433,
,65-84,817,10155.376009944,5.2007343941,4249,52815.4133001864,10342.3598318893,8449707.98265362,1050.3055292298,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,787,3540.7387411706,5.2363405337,4121,18540.5137895352,9572.4775704477,7533539.84794232,338.9364218267,
,Female,1343,5781.8150508008,4.6947133284,6305,27143.9641811606,9570.9564866004,12853794.5615042,553.3750026479,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,1137,†,4.9419525066,5619,†,9882.5695602036,11236481.5899514,†,
,Medicaid,434,†,5.1566820276,2238,†,7648.1487451779,3319296.5554072,†,
,Private insurance,345,†,4.8434782609,1671,†,10983.9440821226,3789460.7083323,†,
,Uninsured,154,†,3.9155844156,603,†,8021.6361427042,1235331.96597644,†,
,Other,60,†,4.9166666667,295,†,13446.0598296527,806763.589779164,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,18,32.7868852459,2.5555555556,46,83.7887067395,3800.9528763633,68417.1517745393,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,2106,363.982025579,4.8827160494,10283,1777.2208779813,9619.0177614392,20257651.4055909,†,
Type of substance use disorder,Alcohol-related disorders,289,635.7936420636,4.6332179931,1339,2945.7705422946,8742.0219287508,2526444.33740897,55.5812196108,
,Cannabis-related disorders,115,252.9974700253,5.2173913043,600,1319.986800132,8639.8740893577,993585.520276137,21.8586628594,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,114,250.7974920251,6.1666666667,703,1546.5845341547,9417.6769555896,1073615.17293721,23.6192976116,
,Sedative-related disorders,17,37.3996260037,5.7058823529,97,213.3978660213,11714.0227483638,199138.386722186,4.3810006979,
,Stimulant-related disorders,121,266.1973380266,4.8181818182,583,1282.5871741282,8086.357116282,978449.211070126,21.5256673869,
,Miscellaneous substances and addictive disorders,37,81.3991860081,6.0810810811,225,494.9950500495,7341.588995348,271638.792827874,5.9759936823,
Type of mental disorder,Anxiety disorders,1198,2635.5736442635,4.5934891486,5503,12106.4789352106,9280.8985326033,11118516.4420587,244.6049156761,
,Bipolar disorders,273,600.5939940601,5.2710622711,1439,3165.7683423166,7383.4200389567,2015673.67063519,44.3443773102,
,Depressive disorders,886,1949.1805081949,4.7720090293,4228,9301.5069849302,8783.4429568643,7782130.45978176,171.2051580636,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,26.3997360026,6.1666666667,74,162.7983720163,5128.3477063698,61540.1724764372,1.3538702558,
,Schizophrenia and related disorders,144,316.7968320317,6.3819444444,919,2021.7797822022,8468.7375986947,1219498.21421203,26.8286924257,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,144,316.7968320317,5.2638888889,758,1667.5833241667,4046.1128974975,582640.257239648,12.8179574797,
,Trauma- and stressor-related disorders,88,193.5980640194,4.9090909091,432,950.390496095,7659.7259267556,674055.881554494,14.8290811034,
,Miscellaneous mental disorders,49,107.7989220108,5.5306122449,271,596.1940380596,3786.9269405641,185559.420087639,4.0822664193,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Caddo, Oklahoma",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,123475.426267899,3148.5644601904,5.6822355696,701616.459105745,17890.8849687387,9717.7424535167,1199902391.80964,305.9693852243,
"Caddo, Oklahoma",,780,2462.8208771431,7.1782051282,5599,17678.6334501594,11382.3832300278,8878258.91942173,280.3277105056,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,51,677.5607811877,24.6862745098,1259,16726.4514414773,10004.5476527704,510231.930291291,67.7868912304,
,18-44,196,1841.5860189796,5.0459183673,989,9292.4927182185,9588.1437926132,1879276.18335219,176.5739155644,
,45-64,257,3234.3317392399,6.7470817121,1734,21822.3005285678,14110.7511007209,3626463.03288528,456.3885014958,
,65-84,267,5233.2418659349,5.808988764,1551,30399.8431987455,10131.4441572174,2705095.58997705,530.2029772593,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,313,1910.6336222683,8.6006389776,2692,16432.6700036625,13228.215328141,4140431.39770815,252.7427296855,
,Female,467,3054.4836156714,6.2248394004,2907,19013.6699587939,10145.2409458534,4737827.52171358,309.8847224615,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,328,†,6.0945121951,1999,†,11679.0919453145,3830742.15806317,†,
,Medicaid,202,†,10.995049505,2221,†,10173.5844023163,2055064.0492679,†,
,Private insurance,149,†,5.7516778523,857,†,13084.5712829655,1949601.12116186,†,
,Uninsured,59,†,5.2033898305,307,†,8497.5189840738,501353.620060351,†,
,Other,42,†,5.119047619,215,†,12892.8088302008,541497.970868434,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,24,57.9710144928,3.4166666667,82,198.0676328502,3999.7895252824,95994.948606778,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,750,237.567310738,7.3346666667,5501,1742.47703516,11699.3969592318,8774547.71942391,†,
Type of substance use disorder,Alcohol-related disorders,154,486.2492501026,5.9935064935,923,2914.3380379527,13373.4855937218,2059516.78143316,65.0284734121,
,Cannabis-related disorders,61,192.6052224432,5.5901639344,341,1076.6947680844,7580.4173817913,462405.460289268,14.6002797603,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,39,123.1410438572,4.7435897436,185,584.1305926557,9053.1639515299,353073.394109665,11.148160592,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,43,135.7708945092,5.488372093,236,745.1611884689,10559.4338835191,454055.656991322,14.3366378388,
,Miscellaneous substances and addictive disorders,34,107.3537305421,4.8529411765,165,520.9813393957,6883.5815158111,234041.771537577,7.3897815521,
