,Miscellaneous mental disorders,21,169.8616840573,4.8571428571,102,825.042465421,9178.2131585226,192742.476328975,15.5902674374,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Brown, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Brown, Wisconsin",,6162,2304.5593773725,4.6168451801,28449,10639.7938537603,12696.7445176877,78237339.7179919,292.6040164034,
Age group,<1,101,2808.6763070078,9.297029703,939,26112.3470522803,12638.6860891442,1276507.29500356,354.9797817029,
,1-17,148,241.447379154,5.4324324324,804,1311.6465732418,17670.0205585999,2615163.04267279,42.6638015347,
,18-44,1524,1612.2548293591,3.5597112861,5425,5739.1617121215,9036.8350399674,13772136.6009103,145.6968093531,
,45-64,2141,2991.3932822892,4.7052779075,10074,14075.3367238584,14413.2172868994,30858698.2112518,431.1560136821,
,65-84,2246,6171.6860848538,4.9861976848,11199,30773.2468674434,13212.5193533221,29675318.4675615,815.4352183876,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2454,1847.1960858111,5.2013039935,12764,9607.8283778698,14545.6375334003,35694994.5069643,268.6864471732,
,Female,3703,2752.4845205266,4.2303537672,15665,11643.9832606126,11476.5490672979,42497661.1962044,315.890236568,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,3039,†,4.7841395196,14539,†,12942.6632590538,39332753.6442645,†,
,Medicaid,1253,†,4.4748603352,5607,†,10861.6288818197,13609620.9889201,†,
,Private insurance,1621,†,4.4799506477,7262,†,14086.6724255909,22834496.0018829,†,
,Uninsured,142,†,3.0845070423,438,†,7505.2581234114,1065746.65352442,†,
,Other,107,†,5.6355140187,603,†,13034.789059812,1394722.42939989,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,419,127.4718588378,2.8233890215,1183,359.9026467904,4028.0073498586,1687735.07959077,†,
,Neonatal birth hospitalization,95,28.0815843926,8.9263157895,848,250.6650901567,11799.5314203571,1120955.48493392,†,
,Nonmaternal/nonneonatal hospitalization,5648,337.8394544802,4.677407932,26418,1580.2129441321,13354.9307991266,75428649.1534672,†,
Type of substance use disorder,Alcohol-related disorders,979,366.1414525232,4.8294177732,4728,1768.2500383345,12688.9633030558,12422495.0736916,46.4595545479,
,Cannabis-related disorders,218,81.5309873851,3.6605504587,798,298.4482932722,9561.3959680149,2084384.32102725,7.7955005405,
,Neonatal abstinence syndrome,27,10.0978745844,21.2592592593,574,214.6733337572,31862.7531256495,860294.334392538,3.2174608498,
,Opioid-related disorders,432,161.5659933504,5.9050925926,2551,954.0621505481,14962.0417793277,6463602.04866959,24.1735714263,
,Sedative-related disorders,20,7.4799070996,4.7,94,35.1555633679,8897.0526610785,177941.05322157,0.6654912736,
,Stimulant-related disorders,99,37.0255401428,3.7676767677,373,139.5002674067,10546.5086652486,1044104.35785961,3.9049017995,
,Miscellaneous substances and addictive disorders,200,74.7990709955,4.665,933,348.9376661942,7102.9294548865,1420585.8909773,5.3129252457,
Type of mental disorder,Anxiety disorders,2966,1109.2702228638,4.4420094403,13175,4927.3888018311,13007.0874814512,38579021.4699844,144.2837482936,
,Bipolar disorders,505,188.8676542637,3.9702970297,2005,749.8606867303,10353.6784837742,5228607.63430601,19.5547496823,
,Depressive disorders,3082,1152.6536840412,4.4626865672,13754,5143.9321123632,12535.9933840162,38635931.6095381,144.496589572,
,"Disruptive, impulse-control, and conduct disorders",37,13.8378281342,7.5945945946,281,105.0926947487,26072.4112396553,964679.215867248,3.6078554578,
,Eating disorders,12,4.4879442597,4.1666666667,50,18.6997677489,8877.9083205677,106534.899846812,0.3984355769,
,Obsessive-compulsive disorders,33,12.3418467143,5.6363636364,186,69.5631360259,12717.5507382812,419679.17436328,1.5695806179,
,Personality disorders,60,22.4397212987,4.3833333333,263,98.3607783591,8211.955295429,492717.317725738,1.8427398815,
,Schizophrenia and related disorders,200,74.7990709955,4.45,890,332.8558659301,10308.8311717552,2061766.23435104,7.710909947,
,Somatic symptom disorders,18,6.7319163896,4.8333333333,87,32.5375958831,11295.5059760464,203319.107568835,0.7604040181,
,Suicidal ideation or attempt,217,81.1569920302,2.8248847926,613,229.2591526013,6748.2729934079,1464375.23956951,5.4766953754,
,Trauma- and stressor-related disorders,222,83.026968805,6.4414414414,1430,534.8133576181,17593.5734138146,3905773.29786686,14.60741071,
,Miscellaneous mental disorders,470,175.7778168395,3.8808510638,1824,682.1675274793,5887.1326118811,2766952.32758412,10.3482731796,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Buffalo, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Buffalo, Wisconsin",,430,3024.1226527885,5.1209302326,2202,15486.3211196286,16498.1834528949,7094218.8847448,498.9253030976,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,84,2059.328266732,3.5238095238,296,7256.6805589605,10202.6213233798,857020.191163908,210.10546486,
,45-64,148,3429.1010194625,5.3378378378,790,18303.985171455,18929.2844809016,2801534.10317344,649.1042871115,
,65-84,189,6622.2845129643,5.6402116402,1066,37351.0861948143,17423.1205336906,3292969.78086753,1153.8086127777,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,198,2737.0749239701,5.5,1089,15053.9120818357,17805.1759722098,3525424.84249755,487.3410067041,
,Female,232,3321.4030064424,4.7974137931,1113,15934.1445955619,15382.7329407209,3568794.04224725,510.9225543661,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,230,†,5.6130434783,1291,†,16860.4685850487,3877907.77456121,†,
,Medicaid,72,†,5.7916666667,417,†,14632.0870290182,1053510.26608931,†,
,Private insurance,117,†,3.7948717949,444,†,16440.0499265226,1923485.84140314,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,17,113.3333333333,2.1764705882,37,246.6666666667,5270.0217229713,89590.369290512,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,412,340.7775020678,5.25,2163,1789.0818858561,16997.4790651301,7002961.37483363,†,
Type of substance use disorder,Alcohol-related disorders,76,534.4960967719,6.2763157895,477,3354.6662915817,19029.9756967825,1446278.15295547,101.7144773159,
,Cannabis-related disorders,17,119.5583374358,5.0588235294,86,604.8245305577,9298.107454296,158067.826723032,11.1166626854,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,33,232.0838314931,5.6666666667,187,1315.1417117941,19372.1348517385,639280.450107372,44.9595928059,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,11,77.3612771644,11.5454545455,127,893.1711090794,14334.3584487581,157677.942936339,11.0892427693,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,176,1237.7804346297,5.5170454545,971,6828.8909205992,15208.9665392756,2676778.11091251,188.2536121325,
,Bipolar disorders,18,126.5911808144,4.4444444444,80,562.6274702862,10460.3784606359,188286.812291447,13.241916611,
,Depressive disorders,242,1701.9480976159,5.0661157025,1226,8622.2659821366,15443.3249094213,3737284.62807997,262.8373745045,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,12,84.3941205429,3,36,253.1823616288,8140.9704568243,97691.6454818916,6.8705004207,
,Schizophrenia and related disorders,17,119.5583374358,8.1176470588,138,970.5323862438,13341.6373328355,226807.834658204,15.9510397819,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,24,168.7882410859,5.7916666667,139,977.5652296223,6929.8147118344,166315.553084025,11.6967123626,
,Trauma- and stressor-related disorders,30,210.9853013573,5.6,168,1181.5176876011,13827.2112410251,414816.337230753,29.1733833062,
,Miscellaneous mental disorders,31,218.0181447359,3.8709677419,120,843.9412054294,10876.2603936366,337164.072202737,23.7122211269,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Burnett, Wisconsin",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,183979.985267436,3182.0174536635,4.9227424105,905686.076150695,15664.2522699539,13638.9080090077,2509286094.56116,433.9924333357,
"Burnett, Wisconsin",,476,3470.1465334986,5.2605042017,2504,18254.7204199168,15330.7733444725,7297448.11196892,532.0002997717,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,22,935.3741496599,6.8181818182,150,6377.5510204082,11278.0914402472,248118.01168544,105.4923519071,
,18-44,99,3027.5229357798,3.6464646465,361,11039.7553516819,8458.8614700383,837427.285533792,256.0939711113,
,45-64,159,3731.5184229054,5.5597484277,884,20746.303684581,16481.808466883,2620607.5462344,615.0217193697,
,65-84,190,5124.0560949299,4.4947368421,854,23031.2837108953,14103.1276460977,2679594.25275857,722.6521717256,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,182,2612.6902095894,6.7032967033,1220,17513.6376686764,20197.222225072,3675894.44496311,527.6908476835,
,Female,294,4354.9103836469,4.3673469388,1284,19019.4045326618,12318.2097517204,3621553.6670058,536.4469955571,
