Type of substance use disorder,Alcohol-related disorders,1279,787.9448746619,5.6168881939,7184,4425.7982639338,9089.2939700287,11625206.9876667,71.6186259798,
,Cannabis-related disorders,499,307.4155531324,5.5230460922,2756,1697.8702694045,5296.1760793389,2642791.86359013,16.2812689892,
,Neonatal abstinence syndrome,34,20.9461499128,11.5,391,240.8807239975,12019.6343168226,408667.566771968,2.517650623,
,Opioid-related disorders,814,501.4754714424,5.2874692875,4304,2651.5361536708,6377.6348328981,5191394.75397905,31.9822743451,
,Sedative-related disorders,191,117.6680774515,5.3298429319,1018,627.1523709194,4566.4763500869,872196.982866596,5.3732849284,
,Stimulant-related disorders,448,275.9963282631,6.0848214286,2726,1679.3883724225,6032.5990561165,2702604.37714021,16.6497518937,
,Miscellaneous substances and addictive disorders,181,111.5074451242,4.6464088398,841,518.1091787261,4618.9042761256,836021.673978736,5.150422151,
Type of mental disorder,Anxiety disorders,2657,1636.8800093642,4.8637561159,12923,7961.3851565725,9227.2968130339,24516927.6322311,151.0397769372,
,Bipolar disorders,1080,665.3482913486,6.3601851852,6869,4231.7383456238,6580.3530786785,7106781.32497274,43.7822667737,
,Depressive disorders,3183,1960.9292697803,5.1696512724,16455,10137.3204945755,8065.8757613651,25673682.548425,158.1661186687,
,"Disruptive, impulse-control, and conduct disorders",78,48.052932153,12.3846153846,966,595.1170828174,7226.3821180444,563657.805207463,3.4724884963,
,Eating disorders,20,12.3212646546,6.65,133,81.9364099531,6190.5299518942,123810.599037883,0.7627515789,
,Obsessive-compulsive disorders,33,20.3300866801,6.4848484848,214,131.8375318043,6730.4580015162,222105.114050033,1.3683079457,
,Personality disorders,369,227.3273328774,6.3279132791,2335,1438.507648425,4405.3281546848,1625566.08907867,10.0145149985,
,Schizophrenia and related disorders,595,366.5576234745,9.9142857143,5899,3634.1570098755,7622.6417466223,4535471.83924027,27.9413744324,
,Somatic symptom disorders,19,11.7052014219,5.6842105263,108,66.5348291349,7534.5457484977,143156.369221455,0.8819337561,
,Suicidal ideation or attempt,865,532.8946963116,6.1791907514,5345,3292.857978943,4303.5860896615,3722601.96755724,22.933582023,
,Trauma- and stressor-related disorders,262,161.4085669753,6.9580152672,1823,1123.0832732672,8658.8256858924,2268612.32970381,13.9760864565,
,Miscellaneous mental disorders,223,137.3821008988,7.264573991,1620,998.0224370229,5721.067566912,1275798.06742138,7.8597228173,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Bedford, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Bedford, Pennsylvania",,1527,3195.8978652156,5.0700720367,7742,16203.432398493,10108.3896768851,15435511.0366035,323.0538098912,
Age group,<1,26,5462.1848739496,8.5769230769,223,46848.7394957983,5811.2726599074,151093.089157593,317.4224562134,
,1-17,18,198.390829935,10.1111111111,182,2005.951724898,31703.1742845702,570657.137122264,62.8961905789,
,18-44,374,2684.6601105448,5.2834224599,1976,14184.1935252315,7814.5543226933,2922643.3166873,209.7942227182,
,45-64,493,3509.1465584739,5.1156186613,2522,17951.455619617,10965.9921260164,5406234.11812612,384.8127352926,
,65-84,616,6009.1698370891,4.6087662338,2839,27694.8590381426,10365.0704147893,6384883.37551025,622.8546849586,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,627,2631.9103387483,5.336523126,3346,14045.2503882802,10872.4093437013,6817000.65850073,286.1520655879,
,Female,900,3756.7308093668,4.8844444444,4396,18349.5429310848,9576.1226423365,8618510.37810281,359.7491496474,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,787,†,4.7433290978,3733,†,10180.6837052307,8012198.07601661,†,
,Medicaid,298,†,4.7013422819,1401,†,7475.0535087226,2227565.94559934,†,
,Private insurance,371,†,5.8517520216,2171,†,12042.4114744139,4467734.65700757,†,
,Uninsured,22,†,5.9090909091,130,†,5171.3384230945,113769.445308078,†,
,Other,48,†,6.375,306,†,12684.3964294343,608851.028612848,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,36,79.295154185,2.9722222222,107,235.6828193833,5772.8753275611,207823.511792201,†,
,Neonatal birth hospitalization,18,39.3873085339,8.5555555556,154,336.9803063457,5628.0543707124,101304.978672823,†,
,Nonmaternal/nonneonatal hospitalization,1473,295.6050571945,5.0787508486,7481,1501.3044350793,10269.0988093269,15126382.5461385,†,
Type of substance use disorder,Alcohol-related disorders,170,355.7974047719,5.1823529412,881,1843.8677270825,8714.7484074033,1481507.22925856,31.0068486659,
,Cannabis-related disorders,77,161.1552951026,3.9480519481,304,636.2494767685,7984.9778822882,614843.296936194,12.8682146701,
,Neonatal abstinence syndrome,22,46.0443700293,8.0454545455,177,370.4478861448,4984.2369977618,109653.21395076,2.2949605264,
,Opioid-related disorders,96,200.9208874006,4.6354166667,445,931.3520301381,8378.4769018001,804333.782572809,16.8341101417,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,27,56.5089995814,3.8888888889,105,219.7572205944,6048.6021198029,163312.257234677,3.4180045466,
,Miscellaneous substances and addictive disorders,41,85.8099623273,5.1463414634,211,441.6073670992,7282.8055268664,298595.02660152,6.249372679,
Type of mental disorder,Anxiety disorders,855,1789.4516534115,4.6736842105,3996,8363.3319380494,10017.5554432777,8565009.90400244,179.2593115111,
,Bipolar disorders,113,236.5006278778,6.1150442478,691,1446.2118041021,8441.2685374465,953863.344731453,19.9636530919,
,Depressive disorders,832,1741.3143574717,4.5084134615,3751,7850.5650899958,9411.243453275,7830154.55312481,163.8793334685,
,"Disruptive, impulse-control, and conduct disorders",19,39.765592298,12.8421052632,244,510.6739221432,4880.8959345492,92737.0227564351,1.9409171778,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,31,64.8807032231,9.935483871,308,644.6211804102,5073.9167387781,157291.418902121,3.2919928611,
,Schizophrenia and related disorders,55,115.1109250733,8.8909090909,489,1023.4407701967,8581.3555519619,471974.555357904,9.8780777597,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,67,140.2260359983,7.8059701493,523,1094.6002511511,6983.8777515571,467919.809354324,9.79321493,
,Trauma- and stressor-related disorders,62,129.7614064462,7.9193548387,491,1027.6266220176,12775.8246012719,792101.125278863,16.5780896877,
,Miscellaneous mental disorders,37,77.4382586856,3.8648648649,143,299.2884051905,5751.3402867772,212799.590610757,4.4537377692,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Berks, Pennsylvania",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,487534.609370949,3807.0311097161,5.5756875225,2718340.6382408,21226.8158560905,10737.5570054442,5234930660.24756,408.7821356208,
"Berks, Pennsylvania",,14454,3497.005988024,5.4383561644,78606,19017.9640718562,12016.2392006592,173682721.406328,420.2086043823,
Age group,<1,98,2024.7933884297,17.7040816327,1735,35847.1074380165,22795.998820738,2234007.88443233,461.5718769488,
,1-17,174,196.9662666969,8.6494252874,1505,1703.6450079239,15694.0908660651,2730771.81069533,30.9120648709,
,18-44,3400,2448.7032675784,4.8897058824,16625,11973.4387716152,9409.2862029539,31991573.0900432,230.4054987075,
,45-64,5404,4767.4500670478,5.3153219837,28724,25340.5321476462,12519.0915015428,67653170.4743373,596.8414361841,
,65-84,5378,7915.3420463911,5.5814429156,30017,44179.0297892382,12843.6590083339,69073198.1468202,1016.6195417818,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,6019,2962.5145197173,5.7177271972,34415,16938.8498415135,12530.3779066643,75420344.6202127,371.2142648604,
,Female,8434,4013.2665248652,5.2391510553,44187,21026.1095487573,11646.8809523705,98229793.9522933,467.4203744524,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,7037,†,5.5748188148,39230,†,12389.9166243947,87187843.2858655,†,
,Medicaid,2919,†,5.6173347037,16397,†,12074.7094831836,35246076.9814129,†,
,Private insurance,4082,†,5.1513963743,21028,†,11480.0677006823,46861636.3541854,†,
,Uninsured,185,†,4.1243243243,763,†,8262.7284350349,1528604.76048145,†,
,Other,194,†,5.3556701031,1039,†,13048.4900395602,2531407.06767469,†,
,Missing,37,†,4.027027027,149,†,8841.9718029272,327152.956708307,†,
Type of stay,Maternal delivery hospitalization,445,98.910869082,2.8561797753,1271,282.5072238275,6113.9608516376,2720712.57897874,†,
,Neonatal birth hospitalization,90,19.7195442594,17.5777777778,1582,346.6257668712,21241.0112386774,1911691.01148097,†,
,Nonmaternal/nonneonatal hospitalization,13919,339.5374932917,5.4424168403,75753,1847.9045714007,12145.2918899251,169050317.815868,†,
Type of substance use disorder,Alcohol-related disorders,2067,500.0907276356,5.3134978229,10983,2657.2309925603,11607.5473708515,23992800.4155502,58.0482681075,
,Cannabis-related disorders,718,173.7131797012,5.4930362117,3944,954.2127865481,8650.4875928353,6211050.09165576,15.0270370572,
,Neonatal abstinence syndrome,42,10.1614951914,30.119047619,1265,306.0545575516,34271.0233542245,1439382.98087742,3.4824483902,
,Opioid-related disorders,1068,258.3923062965,5.4382022472,5808,1405.1896207585,12114.914002116,12938728.1542599,31.3040056959,
,Sedative-related disorders,68,16.4519445957,5.4852941176,373,90.2437549144,9404.0962866755,639478.547493934,1.5471567108,
,Stimulant-related disorders,614,148.5513820843,5.3436482085,3281,793.8063267405,9109.2349613324,5593070.26625807,13.5318944324,
,Miscellaneous substances and addictive disorders,371,89.759874191,5.525606469,2050,495.9777414867,9723.4445189538,3607397.91653185,8.7277515672,
Type of mental disorder,Anxiety disorders,7136,1726.4864210972,5.0585762332,36098,8733.5631766769,11624.6816819925,82953728.4826988,200.6985507354,
,Bipolar disorders,1583,382.9915925724,5.792166772,9169,2218.351176435,10474.5695727951,16581243.6337347,40.116720822,
,Depressive disorders,6692,1619.064900502,5.2544829647,35163,8507.3489384867,11442.1856809587,76571106.576976,185.2564122107,
,"Disruptive, impulse-control, and conduct disorders",98,23.7101554467,9.1836734694,900,217.7463255308,9338.7641394817,915198.885669204,2.2142354943,
,Eating disorders,60,14.5164217021,10.9666666667,658,159.1967579992,13715.9317314197,822955.903885183,1.9910624905,
,Obsessive-compulsive disorders,94,22.7423939999,5.0319148936,473,114.4377910845,11859.6948316383,1114811.314174,2.6971785258,
,Personality disorders,486,117.5830157866,7.133744856,3467,838.8072340168,8761.5607523337,4258118.52563416,10.3021073626,
,Schizophrenia and related disorders,1054,255.0051412327,8.7732447818,9247,2237.2225246477,11520.2134759884,12142305.0036918,29.3771366448,
,Somatic symptom disorders,47,11.3711969999,7.0425531915,331,80.082259723,12294.0391787778,577819.841402559,1.3979794143,
,Suicidal ideation or attempt,946,228.875582169,6.2346723044,5898,1426.9642533116,7420.7752665538,7020053.40215989,16.9843425928,
