"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Barren, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Barren, Kentucky",,1243,3023.1540033077,4.8720836685,6056,14729.0592470084,11300.8706426837,14046982.2088559,341.6427232429,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,18,200.7584207004,6.2222222222,112,1249.1635065804,20535.8540035708,369645.372064276,41.2274561749,
,18-44,222,1681.9456019395,4.4189189189,981,7432.3812410031,10048.5351896539,2230774.81210318,169.0108956817,
,45-64,548,4899.8569384835,4.4452554745,2436,21781.1158798283,11486.1025609513,6294384.20340132,562.8025932941,
,65-84,446,6128.8992716779,5.5470852018,2474,33997.5264532087,11427.4406758391,5096638.54142425,700.3763283529,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,503,2522.9472839444,5.0934393638,2562,12850.4790088779,11586.8670383372,5828194.12028362,292.330547238,
,Female,740,3494.0271023183,4.7216216216,3494,16497.4739128381,11106.4703899625,8218788.08857231,388.0630855363,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,660,†,5.0439393939,3329,†,10955.4525513258,7230598.68387508,†,
,Medicaid,315,†,4.5015873016,1418,†,11600.4134850522,3654130.24779145,†,
,Private insurance,237,†,4.8776371308,1156,†,12012.971898981,2847074.34005849,†,
,Uninsured,15,†,3.4,51,†,5597.7702472875,83966.5537093129,†,
,Other,16,†,6.375,102,†,14450.7739638491,231212.383421586,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1229,298.5183385961,4.8633034988,5977,1451.7852805441,11387.8531492922,13995671.5204801,†,
Type of substance use disorder,Alcohol-related disorders,111,269.9678957097,5.2252252252,580,1410.6430586633,11782.4868192286,1307856.03693438,31.8089317281,
,Cannabis-related disorders,34,82.6928689561,3.3529411765,114,277.2643253235,7762.133077217,263912.524625376,6.4187305337,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,54,131.335733048,4.2037037037,227,552.0965074424,9526.7450253828,514444.231370671,12.5120204147,
,Sedative-related disorders,13,31.6178616597,4.6153846154,60,145.9285922755,5654.8886785807,73513.5528215491,1.7879548794,
,Stimulant-related disorders,28,68.1000097286,2.75,77,187.2750267536,4437.2892861237,124244.100011463,3.0217944355,
,Miscellaneous substances and addictive disorders,38,92.4214417745,3.9736842105,151,367.2536238934,5519.8041109087,209752.556214529,5.1014825424,
Type of mental disorder,Anxiety disorders,643,1563.8680805526,4.7045101089,3025,7357.2331938904,11981.2006271467,7703912.00325535,187.3701722749,
,Bipolar disorders,105,255.3750364821,5.2952380952,556,1352.2716217531,9514.0508126236,998975.335325474,24.2965107337,
,Depressive disorders,536,1303.6287576612,4.7052238806,2522,6133.8651619807,10956.6475855465,5872763.10585296,142.8340088008,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,59,143.4964490709,5.5423728814,327,795.3108279015,10914.1071268682,643932.320485229,15.6613561749,
,Somatic symptom disorders,12,29.1857184551,5.5833333333,67,162.9535947077,6979.0457452174,83748.5489426092,2.0368846421,
,Suicidal ideation or attempt,37,89.9892985699,4.5135135135,167,406.1679151668,8096.4722557238,299569.47346178,7.2859585918,
,Trauma- and stressor-related disorders,47,114.3107306158,8.0425531915,378,919.3501313357,16879.4585915537,793334.553803027,19.29503244,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Bath, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Bath, Kentucky",,520,4046.3777137966,5.2461538462,2728,21227.9200062251,13466.8121396775,7002742.31263233,544.9180851788,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,17,580.402867873,5.7647058824,98,3345.851826562,7499.7330699393,127495.462188968,43.5286658207,
,18-44,138,3396.5050455329,5.4637681159,754,18557.7159734186,12297.8259930456,1697099.9870403,417.6962803446,
,45-64,186,5279.591257451,4.6021505376,856,24297.4737439682,14487.418488667,2694659.83889207,764.876479958,
,65-84,171,7844.0366972477,5.6842105263,972,44587.1559633027,13860.6026361067,2370163.05077426,1087.2307572359,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,210,3314.9171270718,5.5142857143,1158,18279.4001578532,14715.9170235029,3090342.57493561,487.8204538178,
,Female,310,4757.5199508901,5.064516129,1570,24094.5365254757,12620.6443151507,3912399.73769672,600.4296712242,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,235,†,5.4893617021,1290,†,12945.3550119044,3042158.42779753,†,
,Medicaid,180,†,5.2833333333,951,†,13690.7634023883,2464337.4124299,†,
,Private insurance,90,†,4.7222222222,425,†,13267.8370779638,1194105.33701674,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,11,†,4,44,†,25829.1842311656,284121.026542821,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,504,332.2346736981,5.3313492063,2687,1771.259063942,13796.3537543314,6953362.29218304,†,
Type of substance use disorder,Alcohol-related disorders,49,381.2932845693,7.4693877551,366,2848.0273908645,17314.1878056016,848395.20247448,66.0178353805,
,Cannabis-related disorders,31,241.2263637071,4.3548387097,135,1050.5019064664,7783.0441226566,241274.367802356,18.7747543228,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,71,552.4861878453,5.8873239437,418,3252.6651622442,14469.8082529547,1027356.38595978,79.9436920053,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,19,147.8484164656,6.6315789474,126,980.4684460353,13800.6805919506,262212.931247061,20.4040877167,
,Miscellaneous substances and addictive disorders,24,186.7558944829,5.625,135,1050.5019064664,12750.6109370277,306014.662488666,23.8125175075,
Type of mental disorder,Anxiety disorders,239,1859.7774492257,5.0753138075,1213,9438.9541669909,13540.3945540787,3236154.29842481,251.8212044529,
,Bipolar disorders,40,311.2598241382,5.05,202,1571.8621118979,9647.5247562841,385900.990251364,30.0288685901,
,Depressive disorders,270,2101.0038129328,4.7962962963,1295,10077.0368064742,11610.0487111962,3134713.15202297,243.9275661056,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,21,163.4114076726,6.4285714286,135,1050.5019064664,10689.7754357057,224485.284149821,17.4683125165,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,38,295.6968329313,6.0526315789,230,1789.7439887946,5146.4594636931,195565.459620339,15.2179176422,
,Trauma- and stressor-related disorders,19,147.8484164656,4.4210526316,84,653.6456306902,7270.4457908912,138138.470026932,10.7492389718,
,Miscellaneous mental disorders,12,93.3779472415,4.5,54,420.2007625866,7538.3485784236,90460.1829410838,7.0391551584,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Boone, Kentucky",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,180329.274887181,4057.4839512889,5.3548598639,965637.996373587,21727.2579590408,11947.1367584912,2154418508.63672,484.7531566143,
"Boone, Kentucky",,5039,3818.0895155974,4.5096249256,22724,17218.1516476355,9809.9248525396,49432211.3319468,374.5517122828,
Age group,<1,56,3041.825095057,7.2857142857,408,22161.8685497012,9082.1546622346,508600.661085136,276.2632596877,
,1-17,206,615.7709093083,6.7669902913,1394,4166.9157649309,15289.1807085477,3149571.22596083,94.1463270748,
,18-44,1410,3098.9010989011,3.865248227,5450,11978.0219780219,7003.552500046,9875009.02506489,217.033165386,
,45-64,1784,5021.8156228008,4.4573991031,7952,22384.2364532019,10935.818187434,19509499.6463824,549.1766262177,
,65-84,1583,10110.4937088842,4.750473784,7520,48029.6353068914,10353.4622700275,16389530.7734536,1046.7861514628,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,1994,3055.1895320688,4.7266800401,9425,14440.9033800141,10374.8055196768,20687362.2062355,316.9699722097,
,Female,3043,4561.4666246946,4.3677292146,13291,19923.2510380596,9441.7265577121,28731173.9151179,430.681205725,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2215,†,4.8817155756,10813,†,10337.4726451667,22897501.9090442,†,
,Medicaid,1046,†,4.4359464627,4640,†,8812.057498755,9217412.1436977,†,
,Private insurance,1483,†,4.1834120027,6204,†,10154.7687847046,15059522.107717,†,
,Uninsured,200,†,3.43,686,†,5104.2463732585,1020849.2746517,†,
,Other,94,†,4.0319148936,379,†,13065.3105723772,1228139.19380346,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,157,97.1534653465,2.923566879,459,284.0346534653,4634.2671568001,727579.943617624,†,
,Neonatal birth hospitalization,53,31.7365269461,6.641509434,352,210.7784431138,7528.7969173103,399026.236617447,†,
,Nonmaternal/nonneonatal hospitalization,4829,407.7514143376,4.5377925036,21913,1850.2913113231,10003.2315493294,48305605.1517118,†,
Type of substance use disorder,Alcohol-related disorders,668,506.1487986543,4.8338323353,3229,2446.6384294233,9948.1985142598,6645396.60752552,50.3526872677,
,Cannabis-related disorders,298,225.7969191602,4.0570469799,1209,916.0687089417,6242.8643433314,1860373.57431276,14.0961953546,
,Neonatal abstinence syndrome,24,18.184986778,12.1666666667,292,221.2506724657,16317.746655328,391625.919727873,2.9673800717,
,Opioid-related disorders,502,380.3693067731,4.6175298805,2318,1756.3666396417,7939.5322966072,3985645.21289681,30.1995439576,
