"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Archer, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Archer, Texas",,173,2714.5771222344,4.2427745665,734,11517.3387729483,11451.0876984571,1981038.17183308,310.8486069093,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,42,2173.9130434783,3.1904761905,134,6935.817805383,6703.0291299289,281527.223457012,145.7180245637,
,45-64,62,3301.3844515442,4.3064516129,267,14217.2523961661,13024.192447293,807499.931732172,429.9786643941,
,65-84,67,5592.6544240401,4.9552238806,332,27712.8547579298,13277.8089334153,889613.19853883,742.5819687302,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,77,2425.9609325772,4.9220779221,379,11940.7687460617,13491.5665442577,1038850.62390784,327.3001335563,
,Female,96,3000.9377930603,3.6979166667,355,11097.2178805876,9814.4536242213,942187.547925241,294.5256479916,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,78,†,4.7179487179,368,†,13494.5805433784,1052577.28238352,†,
,Medicaid,20,†,3.85,77,†,6836.1753837305,136723.507674609,†,
,Private insurance,54,†,4.1666666667,225,†,12050.860385968,650746.460842274,†,
,Uninsured,20,†,3.1,62,†,6699.2662783842,133985.325567684,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,168,320.6106870229,4.3095238095,724,1381.679389313,11673.2446454799,1961105.10044062,†,
Type of substance use disorder,Alcohol-related disorders,28,439.3535226738,5.3571428571,150,2353.6795857524,15869.3190518498,444340.933451796,69.7224122786,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,70,1098.3838066845,3.9714285714,278,4362.1528322611,10386.4918927923,727054.432495462,114.083545033,
,Bipolar disorders,25,392.2799309587,4.24,106,1663.266907265,8626.6573308765,215666.433271913,33.8406454216,
,Depressive disorders,89,1396.5165542131,4.1685393258,371,5821.4341754276,11375.9889438926,1012463.01600644,158.8675688069,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Armstrong, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Armstrong, Texas",,44,2377.093462993,3.9772727273,175,9454.3490005402,11398.2369199253,501522.424476713,270.94674472,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,14,2568.8073394495,3.5,49,8990.8256880734,11499.2095628876,160988.933880427,295.3925392301,
,45-64,*,*,*,*,*,*,*,*,
,65-84,20,4962.7791563275,4.55,91,22580.6451612903,10437.1443248944,208742.886497888,517.9724230717,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,13,1425.4385964912,3.4615384615,45,4934.2105263158,9991.755186698,129892.817427074,142.4263348981,
,Female,31,3301.3844515442,4.1935483871,130,13844.5154419595,11988.0518403109,371629.607049639,395.7716794991,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,24,†,4.4166666667,106,†,10693.7888202853,256650.931686847,†,
,Medicaid,*,†,*,*,†,*,*,†,
,Private insurance,14,†,4.2857142857,60,†,15370.5618232671,215187.86552574,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,43,240.2234636872,4.0465116279,174,972.0670391061,11618.768546341,499607.047492666,†,
Type of substance use disorder,Alcohol-related disorders,12,648.2982171799,4.6666666667,56,3025.3916801729,9839.695690344,118076.348284128,63.7905717364,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,*,*,*,*,*,*,*,*,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,18,972.4473257699,3.6111111111,65,3511.6153430578,12045.9339898244,216826.811816839,117.140362948,
,Bipolar disorders,*,*,*,*,*,*,*,*,
,Depressive disorders,21,1134.5218800648,4.2380952381,89,4808.2117774176,13383.794480186,281059.684083907,151.8420767606,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,*,*,*,*,*,*,*,*,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Atascosa, Texas",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,599852.854051097,2172.4767538709,5.6793738278,3406788.59983042,12338.3076174434,13146.9717046194,7886248499.14501,285.6149041208,
"Atascosa, Texas",,1114,2191.0156557312,5.3716337522,5984,11769.3336480214,11878.5531357003,13232708.1931702,260.2609588776,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,29,219.2485068421,5.724137931,166,1255.0086943373,16825.2434295382,487932.059456608,36.8890949918,
,18-44,238,1384.2037920205,4.5966386555,1094,6362.6846574386,9997.0905636257,2379307.55414291,138.3801066734,
,45-64,448,3651.4793381694,5.6004464286,2509,20449.914418453,12247.5064184796,5486882.8754789,447.2151663118,
,65-84,393,5305.79181855,5.3053435115,2085,28149.0481976508,12024.6793876747,4725698.99935618,638.0044551581,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,491,1947.9489010553,5.816700611,2856,11330.6355629612,12818.9311606791,6294095.19989345,249.7062286715,
,Female,619,2414.3848974179,5.042003231,3121,12173.3364537015,11119.7142460378,6883103.11829741,268.4727013924,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,473,†,5.467230444,2586,†,12248.806470686,5793685.46063448,†,
,Medicaid,170,†,5.8705882353,998,†,12342.2653475595,2098185.10908511,†,
,Private insurance,277,†,5.2960288809,1467,†,11565.763770843,3203716.56452352,†,
,Uninsured,168,†,4.8630952381,817,†,11270.2912319112,1893408.92696108,†,
,Other,17,†,5.3529411765,91,†,11209.2345076176,190556.9866295,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,11,15.8501440922,5.7272727273,63,90.7780979827,5666.3902192862,62330.2924121487,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,1099,259.6880907372,5.3002729754,5825,1376.4177693762,11906.2358163997,13084953.1622233,†,
Type of substance use disorder,Alcohol-related disorders,176,346.1568720006,6.1590909091,1084,2132.0116434584,14059.9846221888,2474557.29350524,48.6696029719,
,Cannabis-related disorders,49,96.3732200456,4.2857142857,210,413.0280859098,14221.1833312565,696837.983231568,13.7054123049,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,66,129.8088270002,5.3939393939,356,700.1809456376,10482.1025136902,691818.765903553,13.606694318,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,57,112.1076233184,4.298245614,245,481.8661002281,11034.4439743192,628963.306536196,12.370452886,
,Miscellaneous substances and addictive disorders,27,53.1036110456,4.7777777778,129,253.7172527732,7355.4087361884,198596.035877087,3.9059876461,
Type of mental disorder,Anxiety disorders,480,944.0641963654,4.9,2352,4625.9145621902,11674.4282263547,5603725.54865028,110.2140970154,
,Bipolar disorders,100,196.6800409094,5.16,516,1014.8690110928,9157.1285205488,915712.852054881,18.0102441203,
,Depressive disorders,453,890.9605853198,5.1280353201,2323,4568.8773503265,10810.2985301171,4897065.23414306,96.3154990587,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,76,149.4768310912,8.2236842105,625,1229.250255684,10687.8533977052,812276.858225597,15.9758645706,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,69,135.7092282275,4.5797101449,316,621.5089292739,7783.3085606694,537048.290686189,10.5626679783,
,Trauma- and stressor-related disorders,41,80.6388167729,7.5609756098,310,609.7081268193,13786.1844116167,565233.560876287,11.1170159877,
,Miscellaneous mental disorders,19,37.3692077728,7,133,261.5844544096,8714.3401006503,165572.461912355,3.2564798582,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
